episode,total_reward,steps,solved,epsilon
1688,-9.00,4900,0,0.1847
1689,-3.50,4900,0,0.1845
1690,-6.50,4900,0,0.1844
1691,-11.00,3395,1,0.1842
1692,-3.00,4900,0,0.1840
1693,-5.50,4900,0,0.1838
1694,6.50,1950,1,0.1836
1695,-1.00,4900,0,0.1834
1696,-7.50,4900,0,0.1833
1697,-20.00,4900,0,0.1831
1698,23.00,43,1,0.1829
1699,-8.00,4900,0,0.1827
1700,1.50,4900,0,0.1825
1701,-22.50,4390,1,0.1823
1702,-3.00,4900,0,0.1822
1703,0.00,4900,0,0.1820
1704,-14.00,4900,0,0.1818
1705,-3.50,4900,0,0.1816
1706,-7.50,4900,0,0.1814
1707,23.50,50,1,0.1813
1708,-4.50,4900,0,0.1811
1709,-6.50,4900,0,0.1809
1710,-10.00,4900,0,0.1807
1711,22.50,76,1,0.1805
1712,22.00,51,1,0.1803
1713,-8.50,4900,0,0.1802
1714,5.50,4900,0,0.1800
1715,-5.50,4900,0,0.1798
1716,-4.50,4900,0,0.1796
1717,-8.50,4900,0,0.1794
1718,13.00,1585,1,0.1793
1719,22.00,41,1,0.1791
1720,-6.50,4900,0,0.1789
1721,-6.00,4900,0,0.1787
1722,-6.50,4900,0,0.1786
1723,4.00,4900,0,0.1784
1724,-1.00,4900,0,0.1782
1725,-1.00,4900,0,0.1780
1726,23.00,39,1,0.1778
1727,2.50,4900,0,0.1777
1728,-12.50,4900,0,0.1775
1729,21.00,37,1,0.1773
1730,-12.50,4900,0,0.1771
1731,-9.00,4900,0,0.1770
1732,11.00,4900,0,0.1768
1733,-8.50,4900,0,0.1766
1734,3.50,4900,0,0.1764
1735,2.00,4900,0,0.1762
1736,21.00,49,1,0.1761
1737,-7.50,4900,0,0.1759
1738,-6.50,4900,0,0.1757
1739,11.00,1739,1,0.1755
1740,-5.50,4900,0,0.1754
1741,-5.00,4900,0,0.1752
1742,-13.50,4900,0,0.1750
1743,-3.50,4900,0,0.1748
1744,-6.00,4900,0,0.1747
1745,23.00,45,1,0.1745
1746,-2.00,4900,0,0.1743
1747,-0.50,4900,0,0.1741
1748,-11.00,4900,0,0.1740
1749,0.00,4900,0,0.1738
1750,-5.00,4900,0,0.1736
1751,-4.50,4900,0,0.1734
1752,-2.00,4900,0,0.1733
1753,0.00,4900,0,0.1731
1754,2.50,4900,0,0.1729
1755,-4.50,4900,0,0.1728
1756,-8.00,3643,1,0.1726
1757,-4.50,4900,0,0.1724
1758,-2.00,4900,0,0.1722
1759,5.50,1984,1,0.1721
1760,-9.00,4900,0,0.1719
1761,-14.00,4900,0,0.1717
1762,-13.50,4900,0,0.1715
1763,-4.00,4900,0,0.1714
1764,-3.00,4900,0,0.1712
1765,11.00,4900,0,0.1710
1766,-0.50,4900,0,0.1709
1767,-10.50,4900,0,0.1707
1768,-15.50,4900,0,0.1705
1769,-9.00,4900,0,0.1704
1770,-10.00,4900,0,0.1702
1771,-1.50,4900,0,0.1700
1772,5.00,4900,0,0.1698
1773,-11.50,4900,0,0.1697
1774,-5.50,4900,0,0.1695
1775,-8.50,4900,0,0.1693
1776,-14.50,4900,0,0.1692
1777,-10.50,4014,1,0.1690
1778,-0.50,4900,0,0.1688
1779,-1.50,4900,0,0.1687
1780,-8.00,4900,0,0.1685
1781,-17.50,4900,0,0.1683
1782,-3.00,4900,0,0.1682
1783,-4.00,4900,0,0.1680
1784,1.50,4900,0,0.1678
1785,-2.50,4900,0,0.1676
1786,-9.00,4900,0,0.1675
1787,-10.00,4900,0,0.1673
1788,-2.50,4900,0,0.1671
1789,0.00,4900,0,0.1670
1790,3.00,4900,0,0.1668
1791,-4.00,4900,0,0.1666
1792,-6.00,4900,0,0.1665
1793,-17.50,4900,0,0.1663
1794,1.00,4900,0,0.1661
1795,1.50,4900,0,0.1660
1796,0.50,4900,0,0.1658
1797,6.00,4900,0,0.1656
1798,-12.00,4900,0,0.1655
1799,-7.50,4900,0,0.1653
1800,-1.00,4900,0,0.1652
1801,-10.00,4900,0,0.1650
1802,1.50,4900,0,0.1648
1803,-5.50,4900,0,0.1647
1804,-3.50,4900,0,0.1645
1805,-1.00,4900,0,0.1643
1806,-4.50,4900,0,0.1642
1807,-6.50,4900,0,0.1640
1808,5.50,4900,0,0.1638
1809,1.50,4900,0,0.1637
1810,-5.00,4900,0,0.1635
1811,5.50,4900,0,0.1633
1812,-5.50,4900,0,0.1632
1813,-3.50,4900,0,0.1630
1814,-4.00,4900,0,0.1629
1815,23.00,45,1,0.1627
1816,-1.00,4900,0,0.1625
1817,-1.50,4900,0,0.1624
1818,0.00,4900,0,0.1622
1819,1.00,4900,0,0.1620
1820,-3.00,4900,0,0.1619
1821,-3.50,4900,0,0.1617
1822,-1.50,4900,0,0.1616
1823,-4.50,4900,0,0.1614
1824,-13.00,4900,0,0.1612
1825,-0.50,4900,0,0.1611
1826,-5.00,4900,0,0.1609
1827,-10.00,4900,0,0.1607
1828,3.50,4900,0,0.1606
1829,3.00,4900,0,0.1604
1830,-0.50,4900,0,0.1603
1831,0.00,4900,0,0.1601
1832,-4.50,4900,0,0.1599
1833,-3.00,4900,0,0.1598
1834,-1.00,4900,0,0.1596
1835,1.50,4900,0,0.1595
1836,3.00,4900,0,0.1593
1837,2.00,4900,0,0.1591
1838,0.50,3358,1,0.1590
1839,3.00,4900,0,0.1588
1840,-4.50,4900,0,0.1587
1841,-2.50,4900,0,0.1585
1842,-4.50,4900,0,0.1584
1843,-7.50,4900,0,0.1582
1844,-11.50,4900,0,0.1580
1845,-7.00,4900,0,0.1579
1846,-1.50,4900,0,0.1577
1847,3.50,4900,0,0.1576
1848,2.00,4900,0,0.1574
1849,-1.50,4900,0,0.1572
1850,-4.00,4900,0,0.1571
1851,1.00,4900,0,0.1569
1852,-0.50,4900,0,0.1568
1853,-4.50,4900,0,0.1566
1854,3.50,4900,0,0.1565
1855,-4.50,4900,0,0.1563
1856,0.00,4900,0,0.1562
1857,-13.00,4900,0,0.1560
1858,-3.00,4900,0,0.1558
1859,-3.00,4900,0,0.1557
1860,-6.50,4900,0,0.1555
1861,-2.00,4900,0,0.1554
1862,0.00,4900,0,0.1552
1863,-0.50,4900,0,0.1551
1864,-0.50,4900,0,0.1549
1865,-6.50,4900,0,0.1548
1866,-2.50,4900,0,0.1546
1867,1.00,4900,0,0.1544
1868,-3.50,4900,0,0.1543
1869,-4.00,4900,0,0.1541
1870,-0.50,4900,0,0.1540
1871,1.00,4900,0,0.1538
1872,-5.50,3796,1,0.1537
1873,0.00,4900,0,0.1535
1874,-2.00,4900,0,0.1534
1875,-2.50,4900,0,0.1532
1876,-1.50,4900,0,0.1531
1877,-3.00,4900,0,0.1529
1878,-6.00,4900,0,0.1528
1879,7.00,4900,0,0.1526
1880,-1.00,4900,0,0.1524
1881,-3.00,4900,0,0.1523
1882,-8.00,4900,0,0.1521
1883,-0.50,4900,0,0.1520
1884,4.50,4900,0,0.1518
1885,1.50,4900,0,0.1517
1886,-0.50,4900,0,0.1515
1887,-13.00,4900,0,0.1514
1888,2.50,4900,0,0.1512
1889,4.00,4900,0,0.1511
1890,-8.50,4900,0,0.1509
1891,-1.00,4900,0,0.1508
1892,0.00,4900,0,0.1506
1893,6.00,4900,0,0.1505
1894,-5.00,4900,0,0.1503
1895,-5.50,4900,0,0.1502
1896,-7.00,4900,0,0.1500
1897,1.00,4900,0,0.1499
1898,-2.50,4900,0,0.1497
1899,9.50,4900,0,0.1496
1900,-3.00,4900,0,0.1494
1901,8.50,4900,0,0.1493
1902,1.00,4900,0,0.1491
1903,7.50,4900,0,0.1490
1904,4.50,4900,0,0.1488
1905,0.00,4900,0,0.1487
1906,7.00,4900,0,0.1485
1907,-6.50,4900,0,0.1484
1908,-10.50,4900,0,0.1482
1909,4.50,4900,0,0.1481
1910,-6.50,4900,0,0.1479
1911,-5.00,4900,0,0.1478
1912,2.00,4900,0,0.1476
1913,23.50,44,1,0.1475
1914,-1.00,4900,0,0.1473
1915,9.00,4900,0,0.1472
1916,-4.00,4900,0,0.1471
1917,3.50,4900,0,0.1469
1918,3.00,4900,0,0.1468
1919,-0.50,4900,0,0.1466
1920,-4.50,4900,0,0.1465
1921,-5.50,4900,0,0.1463
1922,11.00,4900,0,0.1462
1923,6.50,4900,0,0.1460
1924,5.50,4900,0,0.1459
1925,1.50,4900,0,0.1457
1926,2.50,4900,0,0.1456
1927,-1.50,4900,0,0.1454
1928,0.00,4900,0,0.1453
1929,22.00,47,1,0.1452
1930,-1.00,4900,0,0.1450
1931,20.50,164,1,0.1449
1932,6.50,4900,0,0.1447
1933,5.00,4900,0,0.1446
1934,-5.50,4900,0,0.1444
1935,-2.00,4900,0,0.1443
1936,-7.50,4900,0,0.1441
1937,1.00,4900,0,0.1440
1938,1.00,4900,0,0.1439
1939,23.50,52,1,0.1437
1940,21.50,184,1,0.1436
1941,1.00,4900,0,0.1434
1942,10.50,4900,0,0.1433
1943,-6.50,4900,0,0.1431
1944,0.00,4900,0,0.1430
1945,2.00,4900,0,0.1428
1946,-0.50,4900,0,0.1427
1947,-3.50,4900,0,0.1426
1948,7.50,4900,0,0.1424
1949,5.00,4900,0,0.1423
1950,4.50,4900,0,0.1421
1951,-1.00,4900,0,0.1420
1952,0.00,4900,0,0.1419
1953,0.00,4900,0,0.1417
1954,-2.50,4900,0,0.1416
1955,0.00,4900,0,0.1414
1956,2.50,4900,0,0.1413
1957,-1.00,4900,0,0.1411
1958,-7.00,4900,0,0.1410
1959,-1.50,4900,0,0.1409
1960,-3.50,4900,0,0.1407
1961,-2.50,4900,0,0.1406
1962,5.00,4900,0,0.1404
1963,3.50,4900,0,0.1403
1964,-2.00,4900,0,0.1402
1965,23.00,45,1,0.1400
1966,4.50,4900,0,0.1399
1967,-8.50,4900,0,0.1397
1968,22.50,44,1,0.1396
1969,21.50,114,1,0.1395
1970,24.00,99,1,0.1393
1971,21.50,206,1,0.1392
1972,4.00,4900,0,0.1390
1973,-6.50,4900,0,0.1389
1974,1.00,4900,0,0.1388
1975,-11.50,4628,1,0.1386
1976,7.00,4900,0,0.1385
1977,24.00,43,1,0.1383
1978,-3.00,4900,0,0.1382
1979,21.50,236,1,0.1381
1980,-9.00,4900,0,0.1379
1981,-4.50,4900,0,0.1378
1982,3.50,4900,0,0.1377
1983,3.00,4900,0,0.1375
1984,-2.50,4900,0,0.1374
1985,6.50,4900,0,0.1372
1986,-4.50,4900,0,0.1371
1987,-0.50,4900,0,0.1370
1988,3.00,4900,0,0.1368
1989,-0.50,4900,0,0.1367
1990,-1.00,4900,0,0.1366
1991,0.50,4900,0,0.1364
1992,-3.50,4900,0,0.1363
1993,1.00,4900,0,0.1362
1994,4.50,4900,0,0.1360
1995,-2.50,4900,0,0.1359
1996,-0.50,4900,0,0.1357
1997,-13.00,4900,0,0.1356
1998,1.00,4900,0,0.1355
1999,5.50,4900,0,0.1353
2000,-3.00,4900,0,0.1352
2001,5.50,4900,0,0.1351
2002,-5.50,4900,0,0.1349
2003,-4.50,4900,0,0.1348
2004,2.50,4900,0,0.1347
2005,5.00,4900,0,0.1345
2006,6.50,4900,0,0.1344
2007,-6.00,4900,0,0.1343
2008,2.00,4900,0,0.1341
2009,2.00,4900,0,0.1340
2010,-11.00,4900,0,0.1339
2011,23.50,38,1,0.1337
2012,-1.50,4900,0,0.1336
2013,-1.50,4900,0,0.1335
2014,3.00,4900,0,0.1333
2015,6.50,4900,0,0.1332
2016,-9.00,4900,0,0.1331
2017,-8.00,4900,0,0.1329
2018,5.00,4900,0,0.1328
2019,-0.50,4900,0,0.1327
2020,2.50,4900,0,0.1325
2021,21.50,72,1,0.1324
2022,-2.00,4900,0,0.1323
2023,-2.00,4900,0,0.1321
2024,-4.00,4900,0,0.1320
2025,-0.50,4900,0,0.1319
2026,-7.50,4900,0,0.1317
2027,1.00,4900,0,0.1316
2028,-4.00,4900,0,0.1315
2029,2.50,4900,0,0.1313
2030,4.00,4900,0,0.1312
2031,0.00,4900,0,0.1311
2032,-0.50,4900,0,0.1309
2033,0.00,4900,0,0.1308
2034,1.00,4900,0,0.1307
2035,6.50,4900,0,0.1305
2036,1.00,4900,0,0.1304
2037,-3.00,4900,0,0.1303
2038,4.50,4900,0,0.1302
2039,4.50,4900,0,0.1300
2040,1.00,4900,0,0.1299
2041,1.00,4900,0,0.1298
2042,0.00,4900,0,0.1296
2043,-2.50,4900,0,0.1295
2044,4.00,4900,0,0.1294
2045,0.00,4900,0,0.1292
2046,3.00,4900,0,0.1291
2047,-5.00,4900,0,0.1290
2048,4.00,4900,0,0.1289
2049,-2.00,4900,0,0.1287
2050,5.50,4900,0,0.1286
2051,-3.50,4900,0,0.1285
2052,1.00,4900,0,0.1283
2053,0.50,4900,0,0.1282
2054,-1.00,4900,0,0.1281
2055,23.00,41,1,0.1280
2056,-13.00,4900,0,0.1278
2057,0.50,4900,0,0.1277
2058,10.50,1826,1,0.1276
2059,-2.00,4900,0,0.1275
2060,3.00,4900,0,0.1273
2061,-1.50,4900,0,0.1272
2062,-12.00,4900,0,0.1271
2063,-4.50,4900,0,0.1269
2064,-4.50,4900,0,0.1268
2065,6.00,4900,0,0.1267
2066,0.00,4900,0,0.1266
2067,-2.00,4900,0,0.1264
2068,-5.00,4900,0,0.1263
2069,3.50,4900,0,0.1262
2070,-4.00,4900,0,0.1261
2071,2.00,4900,0,0.1259
2072,1.00,4900,0,0.1258
2073,1.00,4900,0,0.1257
2074,1.50,4900,0,0.1256
2075,11.50,4900,0,0.1254
2076,-2.00,4900,0,0.1253
2077,-3.00,4900,0,0.1252
2078,-0.50,4900,0,0.1251
2079,1.50,4900,0,0.1249
2080,-2.00,4900,0,0.1248
2081,-1.50,4900,0,0.1247
2082,-5.00,4900,0,0.1246
2083,-4.50,4900,0,0.1244
2084,-4.50,4900,0,0.1243
2085,-3.50,4900,0,0.1242
2086,3.00,4900,0,0.1241
2087,-2.00,4900,0,0.1239
2088,0.00,4900,0,0.1238
2089,1.00,4900,0,0.1237
2090,-5.00,4900,0,0.1236
2091,4.00,4900,0,0.1234
2092,5.50,4900,0,0.1233
2093,-2.00,4900,0,0.1232
2094,4.50,4900,0,0.1231
2095,3.00,4900,0,0.1229
2096,-4.00,4900,0,0.1228
2097,-2.00,4900,0,0.1227
2098,9.00,4900,0,0.1226
2099,-0.50,4900,0,0.1225
2100,-4.00,4900,0,0.1223
2101,2.00,4900,0,0.1222
2102,7.00,4900,0,0.1221
2103,0.00,4900,0,0.1220
2104,-6.50,4900,0,0.1218
2105,-2.50,4900,0,0.1217
2106,2.00,4900,0,0.1216
2107,3.50,4900,0,0.1215
2108,-2.50,4900,0,0.1214
2109,5.50,4900,0,0.1212
2110,12.50,4900,0,0.1211
2111,3.50,4900,0,0.1210
2112,-3.00,4900,0,0.1209
2113,-2.50,4900,0,0.1207
2114,6.00,4900,0,0.1206
2115,9.50,4900,0,0.1205
2116,6.00,4900,0,0.1204
2117,0.50,4900,0,0.1203
2118,0.00,4900,0,0.1201
2119,5.50,4900,0,0.1200
2120,9.00,4900,0,0.1199
2121,0.00,4900,0,0.1198
2122,-5.00,4900,0,0.1197
2123,6.00,4900,0,0.1195
2124,7.00,4900,0,0.1194
2125,-4.50,4014,1,0.1193
2126,2.50,4900,0,0.1192
2127,9.50,4900,0,0.1191
2128,-10.00,4900,0,0.1189
2129,-1.50,4900,0,0.1188
2130,-5.50,4900,0,0.1187
2131,1.50,4900,0,0.1186
2132,1.00,4900,0,0.1185
2133,1.50,4900,0,0.1184
2134,-2.50,4900,0,0.1182
2135,6.50,4900,0,0.1181
2136,9.00,4900,0,0.1180
2137,0.50,4900,0,0.1179
2138,22.50,44,1,0.1178
2139,5.00,4900,0,0.1176
2140,7.50,4900,0,0.1175
2141,-3.00,4900,0,0.1174
2142,-5.50,4900,0,0.1173
2143,-11.00,4900,0,0.1172
2144,5.00,4900,0,0.1171
2145,5.00,4900,0,0.1169
2146,-1.00,4900,0,0.1168
2147,-8.00,4900,0,0.1167
2148,8.50,4900,0,0.1166
2149,-1.50,4900,0,0.1165
2150,4.50,4900,0,0.1164
2151,23.50,44,1,0.1162
2152,23.50,40,1,0.1161
2153,2.00,4900,0,0.1160
2154,13.50,4900,0,0.1159
2155,0.00,4900,0,0.1158
2156,-3.50,4900,0,0.1157
2157,2.50,4900,0,0.1155
2158,-2.00,4900,0,0.1154
2159,10.50,4900,0,0.1153
2160,-11.00,4900,0,0.1152
2161,5.00,4900,0,0.1151
2162,-1.00,4900,0,0.1150
2163,1.00,4900,0,0.1149
2164,-10.50,4900,0,0.1147
2165,7.50,4900,0,0.1146
2166,-5.00,4900,0,0.1145
2167,-3.50,4900,0,0.1144
2168,3.50,4900,0,0.1143
2169,9.50,4900,0,0.1142
2170,-4.00,4900,0,0.1141
2171,1.00,4900,0,0.1139
2172,7.00,4900,0,0.1138
2173,4.00,4900,0,0.1137
2174,8.00,4900,0,0.1136
2175,7.50,4900,0,0.1135
2176,1.50,4900,0,0.1134
2177,2.00,4900,0,0.1133
2178,-5.00,4900,0,0.1131
2179,-3.00,4900,0,0.1130
2180,9.00,4900,0,0.1129
2181,-1.50,4900,0,0.1128
2182,-3.00,4900,0,0.1127
2183,3.50,4900,0,0.1126
2184,-5.50,4900,0,0.1125
2185,1.00,4900,0,0.1124
2186,-4.50,4900,0,0.1122
2187,2.50,4900,0,0.1121
2188,-2.00,4900,0,0.1120
2189,5.50,4900,0,0.1119
2190,2.00,4900,0,0.1118
2191,4.00,4900,0,0.1117
2192,4.00,4900,0,0.1116
2193,-2.50,4900,0,0.1115
2194,2.00,4900,0,0.1113
2195,0.50,4900,0,0.1112
2196,-0.50,4900,0,0.1111
2197,-1.00,4900,0,0.1110
2198,2.50,4900,0,0.1109
2199,4.50,4900,0,0.1108
2200,11.50,4900,0,0.1107
2201,0.00,4900,0,0.1106
2202,0.50,4900,0,0.1105
2203,0.50,4900,0,0.1103
2204,9.50,4900,0,0.1102
2205,-2.00,4900,0,0.1101
2206,-2.00,4900,0,0.1100
2207,3.00,4900,0,0.1099
2208,8.00,4900,0,0.1098
2209,0.00,4900,0,0.1097
2210,24.00,43,1,0.1096
2211,10.50,4900,0,0.1095
2212,4.00,4900,0,0.1094
2213,7.50,4900,0,0.1093
2214,-1.00,4900,0,0.1091
2215,3.50,4900,0,0.1090
2216,-1.00,4900,0,0.1089
2217,3.50,4900,0,0.1088
2218,13.50,4900,0,0.1087
2219,4.00,4900,0,0.1086
2220,6.00,4900,0,0.1085
2221,4.50,4900,0,0.1084
2222,23.50,42,1,0.1083
2223,21.50,174,1,0.1082
2224,3.50,4900,0,0.1081
2225,9.00,4900,0,0.1079
2226,-3.00,4900,0,0.1078
2227,-5.50,4900,0,0.1077
2228,-3.50,4900,0,0.1076
2229,23.00,59,1,0.1075
2230,5.00,4900,0,0.1074
2231,21.50,200,1,0.1073
2232,9.00,4900,0,0.1072
2233,-1.00,4900,0,0.1071
2234,23.00,39,1,0.1070
2235,21.00,213,1,0.1069
2236,5.00,4900,0,0.1068
2237,19.50,778,1,0.1067
2238,-6.50,4900,0,0.1066
2239,6.00,4900,0,0.1064
2240,8.00,4900,0,0.1063
2241,1.00,4900,0,0.1062
2242,-0.50,4900,0,0.1061
2243,0.00,4900,0,0.1060
2244,6.50,4900,0,0.1059
2245,6.00,4900,0,0.1058
2246,-5.50,4900,0,0.1057
2247,5.50,4900,0,0.1056
2248,6.50,4900,0,0.1055
2249,1.50,4900,0,0.1054
2250,4.00,4900,0,0.1053
2251,1.00,4900,0,0.1052
2252,4.50,4900,0,0.1051
2253,2.50,4900,0,0.1050
2254,8.50,4900,0,0.1049
2255,7.50,4900,0,0.1048
2256,4.50,4900,0,0.1047
2257,8.50,4900,0,0.1045
2258,12.50,4900,0,0.1044
2259,7.00,4900,0,0.1043
2260,0.50,4900,0,0.1042
2261,3.50,4900,0,0.1041
2262,1.00,4900,0,0.1040
2263,1.50,4900,0,0.1039
2264,1.00,4900,0,0.1038
2265,7.00,4900,0,0.1037
2266,1.00,4900,0,0.1036
2267,6.50,4900,0,0.1035
2268,0.50,4900,0,0.1034
2269,8.50,4900,0,0.1033
2270,4.00,4900,0,0.1032
2271,1.00,4900,0,0.1031
2272,-5.00,4900,0,0.1030
2273,10.00,4900,0,0.1029
2274,2.50,4900,0,0.1028
2275,9.50,4900,0,0.1027
2276,6.50,4900,0,0.1026
2277,6.50,4900,0,0.1025
2278,3.50,4900,0,0.1024
2279,1.50,4900,0,0.1023
2280,4.00,4900,0,0.1022
2281,0.50,4900,0,0.1021
2282,10.00,4900,0,0.1020
2283,6.00,4900,0,0.1019
2284,-1.50,4900,0,0.1018
2285,5.50,4900,0,0.1017
2286,3.50,4900,0,0.1016
2287,2.50,4900,0,0.1015
2288,11.50,4900,0,0.1014
2289,0.00,4900,0,0.1013
2290,5.00,4900,0,0.1012
2291,5.00,4900,0,0.1010
2292,24.00,47,1,0.1009
2293,21.50,202,1,0.1008
2294,7.00,4900,0,0.1007
2295,7.00,4900,0,0.1006
2296,9.00,4900,0,0.1005
2297,1.50,4900,0,0.1004
2298,23.00,41,1,0.1003
2299,2.50,4900,0,0.1002
2300,3.00,4900,0,0.1001
2301,-9.00,4900,0,0.1000
2302,1.50,4900,0,0.0999
2303,8.00,4900,0,0.0998
2304,4.00,4900,0,0.0997
2305,7.00,4900,0,0.0996
2306,6.50,4900,0,0.0995
2307,15.00,4900,0,0.0994
2308,-6.50,4900,0,0.0993
2309,-1.50,4900,0,0.0992
2310,12.00,4900,0,0.0991
2311,10.00,4900,0,0.0990
2312,2.00,4900,0,0.0989
2313,3.00,4900,0,0.0988
2314,-4.50,4900,0,0.0988
2315,8.00,4900,0,0.0987
2316,10.50,4900,0,0.0986
2317,7.00,4900,0,0.0985
2318,-6.50,4900,0,0.0984
2319,7.50,4900,0,0.0983
2320,8.00,4900,0,0.0982
2321,10.50,4900,0,0.0981
2322,-3.50,4900,0,0.0980
2323,5.50,4900,0,0.0979
2324,8.50,4900,0,0.0978
2325,3.00,4900,0,0.0977
2326,1.50,4900,0,0.0976
2327,4.00,4900,0,0.0975
2328,6.50,4900,0,0.0974
2329,6.50,4900,0,0.0973
2330,7.50,4900,0,0.0972
2331,8.50,4900,0,0.0971
2332,2.00,4900,0,0.0970
2333,10.50,4900,0,0.0969
2334,7.00,4900,0,0.0968
2335,2.50,4900,0,0.0967
2336,-2.50,4900,0,0.0966
2337,3.50,4900,0,0.0965
2338,11.00,4900,0,0.0964
2339,11.00,4900,0,0.0963
2340,6.50,4900,0,0.0962
2341,21.50,42,1,0.0961
2342,5.00,4900,0,0.0960
2343,0.50,4900,0,0.0959
2344,3.00,4900,0,0.0958
2345,14.00,4900,0,0.0957
2346,1.50,4900,0,0.0956
2347,3.50,4900,0,0.0955
2348,7.00,4900,0,0.0954
2349,2.50,4900,0,0.0954
2350,2.50,4900,0,0.0953
2351,1.50,4900,0,0.0952
2352,8.00,4900,0,0.0951
2353,6.50,4900,0,0.0950
2354,-0.50,3334,1,0.0949
2355,12.00,4900,0,0.0948
2356,6.50,4900,0,0.0947
2357,-2.50,4900,0,0.0946
2358,-2.00,4900,0,0.0945
2359,-6.00,3959,1,0.0944
2360,7.00,4900,0,0.0943
2361,2.00,4900,0,0.0942
2362,1.00,4900,0,0.0941
2363,6.50,4900,0,0.0940
2364,8.50,4900,0,0.0939
2365,11.00,4900,0,0.0938
2366,2.50,4900,0,0.0937
2367,4.00,4900,0,0.0937
2368,-1.50,4900,0,0.0936
2369,8.50,4900,0,0.0935
2370,-0.50,4900,0,0.0934
2371,2.00,4900,0,0.0933
2372,1.50,4900,0,0.0932
2373,9.00,4900,0,0.0931
2374,2.00,4900,0,0.0930
2375,0.00,4900,0,0.0929
2376,11.50,2518,1,0.0928
2377,6.50,4900,0,0.0927
2378,-3.00,4900,0,0.0926
2379,6.00,4900,0,0.0925
2380,-6.50,4900,0,0.0924
2381,4.00,4900,0,0.0923
2382,9.00,4900,0,0.0923
2383,2.00,4900,0,0.0922
2384,6.00,4900,0,0.0921
2385,1.00,4900,0,0.0920
2386,0.50,4900,0,0.0919
2387,14.00,4900,0,0.0918
2388,3.00,4900,0,0.0917
2389,8.00,4900,0,0.0916
2390,10.50,4900,0,0.0915
2391,3.50,4900,0,0.0914
2392,5.50,4900,0,0.0913
2393,10.00,4900,0,0.0912
2394,2.50,4900,0,0.0912
2395,-2.00,4900,0,0.0911
2396,8.00,4900,0,0.0910
2397,3.00,4900,0,0.0909
2398,7.50,4900,0,0.0908
2399,2.50,4900,0,0.0907
2400,3.50,4900,0,0.0906
2401,-3.00,4900,0,0.0905
2402,5.00,4900,0,0.0904
2403,11.50,4900,0,0.0903
2404,15.50,4900,0,0.0902
2405,14.50,4900,0,0.0902
2406,11.00,4900,0,0.0901
2407,1.50,4900,0,0.0900
2408,11.00,4900,0,0.0899
2409,10.00,4900,0,0.0898
2410,4.50,4900,0,0.0897
2411,7.00,4900,0,0.0896
2412,4.00,4900,0,0.0895
2413,-8.50,4900,0,0.0894
2414,13.00,4900,0,0.0893
2415,5.00,4900,0,0.0893
2416,2.00,4900,0,0.0892
2417,5.50,4900,0,0.0891
2418,0.50,4900,0,0.0890
2419,4.00,4900,0,0.0889
2420,4.00,4900,0,0.0888
2421,2.00,4900,0,0.0887
2422,8.50,4900,0,0.0886
2423,-0.50,4900,0,0.0885
2424,11.00,4900,0,0.0885
2425,6.50,4900,0,0.0884
2426,4.50,4900,0,0.0883
2427,6.00,4900,0,0.0882
2428,16.50,4900,0,0.0881
2429,5.00,4900,0,0.0880
2430,3.50,4900,0,0.0879
2431,5.50,4900,0,0.0878
2432,14.50,4900,0,0.0878
2433,12.50,4900,0,0.0877
2434,5.00,4900,0,0.0876
2435,1.50,4900,0,0.0875
2436,3.50,4900,0,0.0874
2437,4.00,4900,0,0.0873
2438,2.00,4900,0,0.0872
2439,12.50,4900,0,0.0871
2440,6.00,4900,0,0.0871
2441,9.00,4900,0,0.0870
2442,8.00,4900,0,0.0869
2443,-2.50,4900,0,0.0868
2444,5.50,4900,0,0.0867
2445,4.00,4900,0,0.0866
2446,10.50,4900,0,0.0865
2447,14.00,4900,0,0.0864
2448,1.00,4900,0,0.0864
2449,8.50,4900,0,0.0863
2450,16.50,4900,0,0.0862
2451,8.00,4900,0,0.0861
2452,3.00,4900,0,0.0860
2453,2.00,4900,0,0.0859
2454,8.50,4900,0,0.0858
2455,4.00,4900,0,0.0858
2456,8.50,4900,0,0.0857
2457,2.50,4900,0,0.0856
2458,1.00,4900,0,0.0855
2459,10.50,4900,0,0.0854
2460,8.00,4900,0,0.0853
2461,4.50,4900,0,0.0852
2462,9.50,4900,0,0.0852
2463,8.50,4900,0,0.0851
2464,2.50,4900,0,0.0850
2465,5.50,4900,0,0.0849
2466,18.00,4900,0,0.0848
2467,-10.00,4900,0,0.0847
2468,4.00,4900,0,0.0846
2469,-6.00,4900,0,0.0846
2470,8.00,4900,0,0.0845
2471,6.50,4900,0,0.0844
2472,1.00,4900,0,0.0843
2473,11.50,4900,0,0.0842
2474,4.50,4900,0,0.0841
2475,6.00,4900,0,0.0841
2476,4.00,4900,0,0.0840
2477,11.50,4900,0,0.0839
2478,24.00,37,1,0.0838
2479,0.00,4900,0,0.0837
2480,9.00,4900,0,0.0836
2481,3.50,4900,0,0.0836
2482,24.00,39,1,0.0835
2483,12.50,4900,0,0.0834
2484,21.50,116,1,0.0833
2485,6.50,4900,0,0.0832
2486,5.50,4900,0,0.0831
2487,1.00,4900,0,0.0831
2488,0.50,4900,0,0.0830
2489,2.00,4900,0,0.0829
2490,10.00,4900,0,0.0828
2491,2.00,4900,0,0.0827
2492,11.00,4900,0,0.0826
2493,-12.00,4900,0,0.0826
