episode,total_reward,steps,solved,epsilon
1802,78.00,34,1,0.1648
1803,78.50,35,1,0.1647
1804,78.00,48,1,0.1645
1805,78.50,37,1,0.1643
1806,78.50,31,1,0.1642
1807,79.00,36,1,0.1640
1808,78.50,33,1,0.1638
1809,78.50,39,1,0.1637
1810,77.50,39,1,0.1635
1811,79.00,36,1,0.1633
1812,78.00,36,1,0.1632
1813,78.50,35,1,0.1630
1814,77.50,37,1,0.1629
1815,77.50,35,1,0.1627
1816,78.50,37,1,0.1625
1817,78.00,38,1,0.1624
1818,78.00,34,1,0.1622
1819,79.00,38,1,0.1620
1820,78.50,33,1,0.1619
1821,77.50,39,1,0.1617
1822,78.50,33,1,0.1616
1823,77.50,35,1,0.1614
1824,78.50,33,1,0.1612
1825,77.50,41,1,0.1611
1826,78.50,31,1,0.1609
1827,78.50,35,1,0.1607
1828,77.50,35,1,0.1606
1829,78.50,39,1,0.1604
1830,78.50,37,1,0.1603
1831,78.50,33,1,0.1601
1832,78.00,34,1,0.1599
1833,77.50,37,1,0.1598
1834,79.00,32,1,0.1596
1835,78.50,37,1,0.1595
1836,77.50,37,1,0.1593
1837,79.00,36,1,0.1591
1838,78.50,33,1,0.1590
1839,78.50,41,1,0.1588
1840,78.50,37,1,0.1587
1841,78.00,36,1,0.1585
1842,78.50,35,1,0.1584
1843,78.00,36,1,0.1582
1844,79.00,32,1,0.1580
1845,79.00,34,1,0.1579
1846,78.50,33,1,0.1577
1847,77.50,37,1,0.1576
1848,77.50,37,1,0.1574
1849,78.00,34,1,0.1572
1850,79.00,36,1,0.1571
1851,77.50,41,1,0.1569
1852,78.50,33,1,0.1568
1853,78.00,46,1,0.1566
1854,78.00,38,1,0.1565
1855,78.50,33,1,0.1563
1856,78.00,36,1,0.1562
1857,79.00,34,1,0.1560
1858,78.50,33,1,0.1558
1859,78.50,37,1,0.1557
1860,78.00,32,1,0.1555
1861,76.50,35,1,0.1554
1862,79.00,34,1,0.1552
1863,77.00,34,1,0.1551
1864,77.00,42,1,0.1549
1865,76.50,37,1,0.1548
1866,79.00,34,1,0.1546
1867,78.00,34,1,0.1544
1868,78.50,33,1,0.1543
1869,79.00,30,1,0.1541
1870,78.00,46,1,0.1540
1871,78.00,38,1,0.1538
1872,79.00,34,1,0.1537
1873,77.50,35,1,0.1535
1874,79.00,32,1,0.1534
1875,79.00,30,1,0.1532
1876,79.00,34,1,0.1531
1877,78.00,38,1,0.1529
1878,77.00,38,1,0.1528
1879,78.00,32,1,0.1526
1880,78.50,33,1,0.1524
1881,79.00,34,1,0.1523
1882,79.00,30,1,0.1521
1883,79.00,32,1,0.1520
1884,78.50,37,1,0.1518
1885,79.00,32,1,0.1517
1886,78.00,40,1,0.1515
1887,78.50,35,1,0.1514
1888,77.50,37,1,0.1512
1889,79.00,30,1,0.1511
1890,79.00,40,1,0.1509
1891,78.00,40,1,0.1508
1892,78.50,37,1,0.1506
1893,78.00,36,1,0.1505
1894,78.50,33,1,0.1503
1895,79.00,36,1,0.1502
1896,79.00,32,1,0.1500
1897,79.00,32,1,0.1499
1898,78.00,36,1,0.1497
1899,77.00,40,1,0.1496
1900,78.00,46,1,0.1494
1901,77.50,41,1,0.1493
1902,78.00,38,1,0.1491
1903,78.00,38,1,0.1490
1904,78.00,36,1,0.1488
1905,78.50,31,1,0.1487
1906,77.50,35,1,0.1485
1907,79.00,38,1,0.1484
1908,79.00,32,1,0.1482
1909,78.00,44,1,0.1481
1910,79.00,32,1,0.1479
1911,79.00,30,1,0.1478
1912,78.50,35,1,0.1476
1913,77.00,48,1,0.1475
1914,78.00,32,1,0.1473
1915,78.50,31,1,0.1472
1916,77.00,40,1,0.1471
1917,78.00,38,1,0.1469
1918,78.50,35,1,0.1468
1919,78.00,36,1,0.1466
1920,79.00,38,1,0.1465
1921,77.00,40,1,0.1463
1922,78.50,33,1,0.1462
1923,78.00,36,1,0.1460
1924,78.00,34,1,0.1459
1925,77.50,35,1,0.1457
1926,79.00,32,1,0.1456
1927,79.00,30,1,0.1454
1928,79.00,34,1,0.1453
1929,78.00,34,1,0.1452
1930,78.50,31,1,0.1450
1931,78.50,39,1,0.1449
1932,78.00,32,1,0.1447
1933,78.00,38,1,0.1446
1934,78.00,32,1,0.1444
1935,79.00,32,1,0.1443
1936,77.50,35,1,0.1441
1937,78.00,40,1,0.1440
1938,77.00,50,1,0.1439
1939,79.00,30,1,0.1437
1940,77.50,39,1,0.1436
1941,78.50,35,1,0.1434
1942,78.00,38,1,0.1433
1943,78.50,33,1,0.1431
1944,78.50,37,1,0.1430
1945,78.50,33,1,0.1428
1946,77.50,39,1,0.1427
1947,75.50,39,1,0.1426
1948,78.50,37,1,0.1424
1949,79.00,32,1,0.1423
1950,78.00,42,1,0.1421
1951,78.50,39,1,0.1420
1952,78.50,41,1,0.1419
1953,79.00,36,1,0.1417
1954,79.00,30,1,0.1416
1955,77.50,33,1,0.1414
1956,78.00,34,1,0.1413
1957,79.00,34,1,0.1411
1958,79.00,34,1,0.1410
1959,78.50,37,1,0.1409
1960,78.50,33,1,0.1407
1961,78.50,35,1,0.1406
1962,78.50,37,1,0.1404
1963,79.00,32,1,0.1403
1964,78.50,41,1,0.1402
1965,77.50,35,1,0.1400
1966,77.00,38,1,0.1399
1967,77.50,39,1,0.1397
1968,78.50,37,1,0.1396
1969,79.00,36,1,0.1395
1970,78.50,33,1,0.1393
1971,79.00,30,1,0.1392
1972,78.50,37,1,0.1390
1973,79.00,30,1,0.1389
1974,77.00,42,1,0.1388
1975,78.50,35,1,0.1386
1976,78.50,33,1,0.1385
1977,79.00,32,1,0.1383
1978,78.00,32,1,0.1382
1979,78.00,36,1,0.1381
1980,79.00,34,1,0.1379
1981,79.00,36,1,0.1378
1982,78.00,36,1,0.1377
1983,78.00,38,1,0.1375
1984,77.00,36,1,0.1374
1985,79.00,32,1,0.1372
1986,78.00,36,1,0.1371
1987,79.00,30,1,0.1370
1988,78.50,31,1,0.1368
1989,77.50,35,1,0.1367
1990,79.00,32,1,0.1366
1991,78.00,34,1,0.1364
1992,79.00,34,1,0.1363
1993,78.00,34,1,0.1362
1994,77.50,35,1,0.1360
1995,79.00,30,1,0.1359
1996,78.00,34,1,0.1357
1997,78.00,36,1,0.1356
1998,79.00,30,1,0.1355
1999,78.50,39,1,0.1353
2000,79.00,38,1,0.1352
2001,77.50,37,1,0.1351
2002,78.50,31,1,0.1349
2003,78.00,36,1,0.1348
2004,78.00,34,1,0.1347
2005,78.00,38,1,0.1345
2006,79.00,32,1,0.1344
2007,79.00,32,1,0.1343
2008,78.50,37,1,0.1341
2009,78.00,36,1,0.1340
2010,78.00,40,1,0.1339
2011,78.50,31,1,0.1337
2012,78.50,33,1,0.1336
2013,78.50,35,1,0.1335
2014,78.00,40,1,0.1333
2015,79.00,44,1,0.1332
2016,79.00,32,1,0.1331
2017,78.50,31,1,0.1329
2018,78.00,32,1,0.1328
2019,79.00,34,1,0.1327
2020,78.50,31,1,0.1325
2021,78.00,32,1,0.1324
2022,79.00,30,1,0.1323
2023,78.00,40,1,0.1321
2024,79.00,34,1,0.1320
2025,78.00,34,1,0.1319
2026,78.50,35,1,0.1317
2027,76.00,56,1,0.1316
2028,72.00,90,1,0.1315
2029,76.50,39,1,0.1313
2030,78.50,35,1,0.1312
2031,77.00,36,1,0.1311
2032,77.50,39,1,0.1309
2033,78.50,31,1,0.1308
2034,79.00,34,1,0.1307
2035,78.00,36,1,0.1305
2036,78.50,33,1,0.1304
2037,79.00,30,1,0.1303
2038,78.50,31,1,0.1302
2039,78.50,37,1,0.1300
2040,78.00,34,1,0.1299
2041,79.00,30,1,0.1298
2042,78.50,33,1,0.1296
2043,77.50,33,1,0.1295
2044,79.00,30,1,0.1294
2045,78.00,38,1,0.1292
2046,78.50,35,1,0.1291
2047,79.00,38,1,0.1290
2048,78.50,33,1,0.1289
2049,79.00,32,1,0.1287
2050,76.50,41,1,0.1286
2051,79.00,38,1,0.1285
2052,78.00,34,1,0.1283
2053,78.50,37,1,0.1282
2054,78.00,34,1,0.1281
2055,78.50,31,1,0.1280
2056,78.00,42,1,0.1278
2057,77.50,35,1,0.1277
2058,78.50,33,1,0.1276
2059,78.50,43,1,0.1275
2060,78.50,35,1,0.1273
2061,79.00,36,1,0.1272
2062,77.00,38,1,0.1271
2063,78.50,33,1,0.1269
2064,78.00,36,1,0.1268
2065,78.50,35,1,0.1267
2066,79.00,40,1,0.1266
2067,78.50,37,1,0.1264
2068,78.50,37,1,0.1263
2069,79.00,38,1,0.1262
2070,78.00,32,1,0.1261
2071,78.50,35,1,0.1259
2072,78.50,33,1,0.1258
2073,78.00,32,1,0.1257
2074,78.00,42,1,0.1256
2075,77.50,41,1,0.1254
2076,78.00,36,1,0.1253
2077,79.00,30,1,0.1252
2078,78.00,34,1,0.1251
2079,77.50,37,1,0.1249
2080,78.00,34,1,0.1248
2081,78.00,34,1,0.1247
2082,79.00,32,1,0.1246
2083,79.00,36,1,0.1244
2084,79.00,32,1,0.1243
2085,79.00,42,1,0.1242
2086,79.00,32,1,0.1241
2087,78.50,33,1,0.1239
2088,78.50,43,1,0.1238
2089,79.00,36,1,0.1237
2090,78.50,39,1,0.1236
2091,77.00,38,1,0.1234
2092,78.50,31,1,0.1233
2093,79.00,38,1,0.1232
2094,78.00,34,1,0.1231
2095,78.50,33,1,0.1229
2096,78.50,33,1,0.1228
2097,78.00,34,1,0.1227
2098,78.50,37,1,0.1226
2099,78.50,35,1,0.1225
2100,78.50,37,1,0.1223
2101,78.00,34,1,0.1222
2102,78.00,34,1,0.1221
2103,78.50,41,1,0.1220
2104,78.50,31,1,0.1218
2105,78.50,33,1,0.1217
2106,77.00,34,1,0.1216
2107,77.50,37,1,0.1215
2108,79.00,32,1,0.1214
2109,78.50,33,1,0.1212
2110,77.50,39,1,0.1211
2111,79.00,40,1,0.1210
2112,78.50,31,1,0.1209
2113,77.50,39,1,0.1207
2114,78.50,39,1,0.1206
2115,79.00,38,1,0.1205
2116,79.00,40,1,0.1204
2117,79.00,30,1,0.1203
2118,78.50,37,1,0.1201
2119,78.50,35,1,0.1200
2120,78.50,37,1,0.1199
2121,77.50,35,1,0.1198
2122,78.50,31,1,0.1197
2123,78.50,33,1,0.1195
2124,77.00,38,1,0.1194
2125,79.00,38,1,0.1193
2126,78.50,31,1,0.1192
2127,78.50,33,1,0.1191
2128,77.50,39,1,0.1189
2129,79.00,38,1,0.1188
2130,79.00,32,1,0.1187
2131,77.50,33,1,0.1186
2132,78.00,32,1,0.1185
2133,78.50,31,1,0.1184
2134,78.00,38,1,0.1182
2135,78.50,31,1,0.1181
2136,76.50,39,1,0.1180
2137,78.50,37,1,0.1179
2138,77.00,38,1,0.1178
2139,79.00,34,1,0.1176
2140,79.00,30,1,0.1175
2141,78.50,41,1,0.1174
2142,78.50,39,1,0.1173
2143,78.50,39,1,0.1172
2144,79.00,30,1,0.1171
2145,78.00,34,1,0.1169
2146,79.00,32,1,0.1168
2147,79.00,30,1,0.1167
2148,78.50,33,1,0.1166
2149,79.00,32,1,0.1165
2150,78.50,31,1,0.1164
2151,77.50,41,1,0.1162
2152,76.00,38,1,0.1161
2153,78.50,37,1,0.1160
2154,78.50,39,1,0.1159
2155,78.00,44,1,0.1158
2156,78.00,36,1,0.1157
2157,79.00,36,1,0.1155
2158,79.00,32,1,0.1154
2159,78.00,36,1,0.1153
2160,78.50,31,1,0.1152
2161,79.00,30,1,0.1151
2162,77.50,35,1,0.1150
2163,78.50,31,1,0.1149
2164,77.50,37,1,0.1147
2165,79.00,32,1,0.1146
2166,79.00,36,1,0.1145
2167,79.00,38,1,0.1144
2168,78.50,33,1,0.1143
2169,78.00,38,1,0.1142
2170,79.00,30,1,0.1141
2171,79.00,36,1,0.1139
2172,79.00,34,1,0.1138
2173,79.00,34,1,0.1137
2174,78.00,36,1,0.1136
2175,78.50,33,1,0.1135
2176,79.00,34,1,0.1134
2177,79.00,32,1,0.1133
2178,79.00,32,1,0.1131
2179,78.50,41,1,0.1130
2180,79.00,30,1,0.1129
2181,78.50,31,1,0.1128
2182,78.00,36,1,0.1127
2183,78.50,33,1,0.1126
2184,79.00,30,1,0.1125
2185,79.00,32,1,0.1124
2186,78.00,34,1,0.1122
2187,79.00,30,1,0.1121
2188,79.00,30,1,0.1120
2189,78.50,31,1,0.1119
2190,78.50,33,1,0.1118
2191,78.50,35,1,0.1117
2192,78.50,37,1,0.1116
2193,78.50,37,1,0.1115
2194,78.50,37,1,0.1113
2195,77.50,33,1,0.1112
2196,78.00,34,1,0.1111
2197,79.00,34,1,0.1110
2198,78.50,37,1,0.1109
2199,78.50,43,1,0.1108
2200,78.50,35,1,0.1107
2201,79.00,32,1,0.1106
2202,79.00,36,1,0.1105
2203,77.50,35,1,0.1103
2204,78.00,32,1,0.1102
2205,78.00,36,1,0.1101
2206,78.00,40,1,0.1100
2207,79.00,32,1,0.1099
2208,79.00,34,1,0.1098
2209,79.00,30,1,0.1097
2210,78.50,31,1,0.1096
2211,78.50,33,1,0.1095
2212,78.50,35,1,0.1094
2213,78.50,35,1,0.1093
2214,78.50,31,1,0.1091
2215,78.00,32,1,0.1090
2216,79.00,36,1,0.1089
2217,78.00,32,1,0.1088
2218,78.00,34,1,0.1087
2219,78.50,37,1,0.1086
2220,79.00,30,1,0.1085
2221,77.50,41,1,0.1084
2222,78.00,36,1,0.1083
2223,78.50,33,1,0.1082
2224,78.00,34,1,0.1081
2225,78.50,31,1,0.1079
2226,78.00,34,1,0.1078
2227,78.50,33,1,0.1077
2228,79.00,34,1,0.1076
2229,78.50,31,1,0.1075
2230,78.50,35,1,0.1074
2231,78.50,33,1,0.1073
2232,79.00,32,1,0.1072
2233,78.00,36,1,0.1071
2234,78.50,33,1,0.1070
2235,79.00,34,1,0.1069
2236,79.00,30,1,0.1068
2237,78.50,35,1,0.1067
2238,79.00,30,1,0.1066
2239,79.00,34,1,0.1064
2240,78.50,37,1,0.1063
2241,77.50,35,1,0.1062
2242,79.00,34,1,0.1061
2243,78.50,31,1,0.1060
2244,78.50,39,1,0.1059
2245,79.00,32,1,0.1058
2246,78.50,35,1,0.1057
2247,78.50,33,1,0.1056
2248,79.00,32,1,0.1055
2249,79.00,36,1,0.1054
2250,79.00,42,1,0.1053
2251,79.00,30,1,0.1052
2252,78.00,36,1,0.1051
2253,78.50,37,1,0.1050
2254,78.00,34,1,0.1049
2255,78.50,35,1,0.1048
2256,78.50,37,1,0.1047
2257,79.00,34,1,0.1045
2258,78.50,39,1,0.1044
2259,79.00,32,1,0.1043
2260,78.00,36,1,0.1042
2261,78.50,35,1,0.1041
2262,78.00,34,1,0.1040
2263,78.50,33,1,0.1039
2264,78.50,31,1,0.1038
2265,77.00,38,1,0.1037
2266,79.00,34,1,0.1036
2267,78.50,31,1,0.1035
2268,78.50,35,1,0.1034
2269,78.00,34,1,0.1033
2270,77.50,37,1,0.1032
2271,78.50,41,1,0.1031
2272,78.50,31,1,0.1030
2273,78.50,39,1,0.1029
2274,78.50,35,1,0.1028
2275,78.50,33,1,0.1027
2276,78.00,34,1,0.1026
2277,79.00,40,1,0.1025
2278,79.00,36,1,0.1024
2279,79.00,34,1,0.1023
2280,79.00,32,1,0.1022
2281,78.50,35,1,0.1021
2282,78.00,32,1,0.1020
2283,78.00,36,1,0.1019
2284,78.50,31,1,0.1018
2285,78.50,31,1,0.1017
2286,78.50,33,1,0.1016
2287,78.50,31,1,0.1015
2288,79.00,34,1,0.1014
2289,78.50,33,1,0.1013
2290,78.00,34,1,0.1012
2291,78.50,31,1,0.1010
2292,78.50,31,1,0.1009
2293,79.00,30,1,0.1008
2294,78.00,36,1,0.1007
2295,79.00,32,1,0.1006
2296,79.00,30,1,0.1005
2297,78.50,35,1,0.1004
2298,78.50,31,1,0.1003
2299,78.00,34,1,0.1002
2300,79.00,36,1,0.1001
2301,78.50,33,1,0.1000
2302,79.00,30,1,0.0999
2303,78.50,39,1,0.0998
2304,79.00,30,1,0.0997
2305,78.50,35,1,0.0996
2306,78.50,37,1,0.0995
2307,77.50,33,1,0.0994
2308,78.50,31,1,0.0993
2309,78.50,37,1,0.0992
2310,79.00,30,1,0.0991
2311,79.00,36,1,0.0990
2312,79.00,32,1,0.0989
2313,79.00,32,1,0.0988
2314,79.00,30,1,0.0988
2315,79.00,32,1,0.0987
2316,79.00,32,1,0.0986
2317,78.50,35,1,0.0985
2318,78.50,31,1,0.0984
2319,78.50,35,1,0.0983
2320,78.00,34,1,0.0982
2321,79.00,32,1,0.0981
2322,78.00,34,1,0.0980
2323,77.50,35,1,0.0979
2324,78.50,31,1,0.0978
2325,78.50,31,1,0.0977
2326,79.00,34,1,0.0976
2327,79.00,30,1,0.0975
2328,79.00,32,1,0.0974
2329,79.00,34,1,0.0973
2330,79.00,30,1,0.0972
2331,79.00,34,1,0.0971
2332,78.00,36,1,0.0970
2333,79.00,34,1,0.0969
2334,78.50,33,1,0.0968
2335,78.00,40,1,0.0967
2336,79.00,34,1,0.0966
2337,78.50,31,1,0.0965
2338,79.00,34,1,0.0964
2339,78.50,35,1,0.0963
2340,77.50,33,1,0.0962
2341,79.00,30,1,0.0961
2342,79.00,30,1,0.0960
2343,78.00,34,1,0.0959
2344,79.00,34,1,0.0958
2345,79.00,36,1,0.0957
2346,78.00,36,1,0.0956
2347,78.00,32,1,0.0955
2348,78.50,33,1,0.0954
2349,79.00,32,1,0.0954
2350,78.00,34,1,0.0953
2351,79.00,32,1,0.0952
2352,78.50,35,1,0.0951
2353,78.00,34,1,0.0950
2354,78.50,31,1,0.0949
2355,79.00,34,1,0.0948
2356,77.50,33,1,0.0947
2357,78.50,35,1,0.0946
2358,79.00,30,1,0.0945
2359,78.50,31,1,0.0944
2360,78.50,33,1,0.0943
2361,78.50,37,1,0.0942
2362,78.00,34,1,0.0941
2363,76.00,40,1,0.0940
2364,77.00,54,1,0.0939
2365,79.00,32,1,0.0938
2366,76.50,37,1,0.0937
2367,78.50,35,1,0.0937
2368,78.50,35,1,0.0936
2369,78.50,33,1,0.0935
2370,78.50,31,1,0.0934
2371,78.50,31,1,0.0933
2372,79.00,32,1,0.0932
2373,78.00,36,1,0.0931
2374,78.50,35,1,0.0930
2375,78.00,38,1,0.0929
2376,79.00,30,1,0.0928
2377,79.00,34,1,0.0927
2378,78.00,32,1,0.0926
2379,77.50,37,1,0.0925
2380,79.00,36,1,0.0924
2381,78.00,34,1,0.0923
2382,78.50,31,1,0.0923
2383,77.50,35,1,0.0922
2384,78.00,34,1,0.0921
2385,78.50,31,1,0.0920
2386,78.50,37,1,0.0919
2387,79.00,32,1,0.0918
2388,78.50,33,1,0.0917
2389,78.50,35,1,0.0916
2390,78.50,35,1,0.0915
2391,78.50,33,1,0.0914
2392,79.00,30,1,0.0913
2393,79.00,36,1,0.0912
2394,79.00,36,1,0.0912
2395,79.00,32,1,0.0911
2396,79.00,30,1,0.0910
2397,79.00,30,1,0.0909
2398,79.00,34,1,0.0908
2399,79.00,32,1,0.0907
2400,78.50,35,1,0.0906
2401,79.00,34,1,0.0905
2402,78.50,31,1,0.0904
2403,79.00,34,1,0.0903
2404,79.00,34,1,0.0902
2405,78.50,33,1,0.0902
2406,79.00,30,1,0.0901
2407,79.00,34,1,0.0900
2408,79.00,30,1,0.0899
2409,78.50,33,1,0.0898
2410,78.00,36,1,0.0897
2411,79.00,30,1,0.0896
2412,78.00,36,1,0.0895
2413,78.50,31,1,0.0894
2414,79.00,32,1,0.0893
2415,79.00,38,1,0.0893
2416,78.50,31,1,0.0892
2417,79.00,34,1,0.0891
2418,78.50,37,1,0.0890
2419,78.50,31,1,0.0889
2420,78.50,37,1,0.0888
2421,78.50,35,1,0.0887
2422,78.50,31,1,0.0886
2423,77.00,42,1,0.0885
2424,78.50,33,1,0.0885
2425,78.50,33,1,0.0884
2426,78.50,31,1,0.0883
2427,79.00,30,1,0.0882
2428,78.50,31,1,0.0881
2429,78.50,31,1,0.0880
2430,78.00,36,1,0.0879
2431,79.00,32,1,0.0878
2432,78.50,33,1,0.0878
2433,78.00,36,1,0.0877
2434,78.00,38,1,0.0876
2435,79.00,30,1,0.0875
2436,79.00,30,1,0.0874
2437,78.00,34,1,0.0873
2438,79.00,30,1,0.0872
2439,78.50,35,1,0.0871
2440,77.00,38,1,0.0871
2441,78.00,38,1,0.0870
2442,79.00,32,1,0.0869
2443,78.50,31,1,0.0868
2444,78.00,32,1,0.0867
2445,78.50,31,1,0.0866
2446,78.50,39,1,0.0865
2447,79.00,32,1,0.0864
2448,77.50,33,1,0.0864
2449,78.50,39,1,0.0863
2450,79.00,38,1,0.0862
2451,78.00,34,1,0.0861
2452,78.50,31,1,0.0860
2453,78.50,35,1,0.0859
2454,79.00,34,1,0.0858
2455,79.00,32,1,0.0858
2456,79.00,30,1,0.0857
2457,78.50,33,1,0.0856
2458,76.50,37,1,0.0855
2459,78.50,35,1,0.0854
2460,78.00,34,1,0.0853
2461,79.00,30,1,0.0852
2462,78.00,32,1,0.0852
2463,79.00,34,1,0.0851
2464,78.50,33,1,0.0850
2465,79.00,34,1,0.0849
2466,79.00,30,1,0.0848
2467,78.50,31,1,0.0847
2468,78.50,31,1,0.0846
2469,79.00,34,1,0.0846
2470,78.50,35,1,0.0845
2471,78.50,31,1,0.0844
2472,78.50,31,1,0.0843
2473,78.50,37,1,0.0842
2474,78.00,32,1,0.0841
2475,78.50,35,1,0.0841
2476,79.00,32,1,0.0840
2477,78.50,33,1,0.0839
2478,78.50,33,1,0.0838
2479,78.50,35,1,0.0837
2480,79.00,36,1,0.0836
2481,78.00,32,1,0.0836
2482,79.00,30,1,0.0835
2483,79.00,30,1,0.0834
2484,77.00,34,1,0.0833
2485,79.00,32,1,0.0832
2486,78.00,32,1,0.0831
2487,78.50,33,1,0.0831
2488,78.00,34,1,0.0830
2489,79.00,32,1,0.0829
2490,78.50,31,1,0.0828
2491,77.50,35,1,0.0827
2492,78.00,34,1,0.0826
2493,79.00,32,1,0.0826
2494,78.50,33,1,0.0825
2495,78.50,33,1,0.0824
2496,79.00,32,1,0.0823
2497,78.00,32,1,0.0822
2498,78.50,37,1,0.0821
2499,79.00,36,1,0.0821
2500,78.50,31,1,0.0820
2501,79.00,32,1,0.0819
2502,78.50,33,1,0.0818
2503,79.00,34,1,0.0817
2504,77.50,37,1,0.0817
2505,78.50,31,1,0.0816
2506,77.50,41,1,0.0815
2507,77.50,33,1,0.0814
2508,79.00,34,1,0.0813
2509,79.00,30,1,0.0812
2510,79.00,30,1,0.0812
2511,78.50,39,1,0.0811
2512,79.00,30,1,0.0810
2513,79.00,40,1,0.0809
2514,79.00,34,1,0.0808
2515,79.00,32,1,0.0808
2516,79.00,32,1,0.0807
2517,78.00,36,1,0.0806
2518,78.50,31,1,0.0805
2519,79.00,32,1,0.0804
2520,78.50,33,1,0.0804
2521,77.50,37,1,0.0803
2522,79.00,34,1,0.0802
2523,79.00,32,1,0.0801
2524,79.00,30,1,0.0800
2525,79.00,34,1,0.0800
2526,79.00,30,1,0.0799
2527,78.50,33,1,0.0798
2528,78.50,33,1,0.0797
2529,79.00,34,1,0.0796
2530,79.00,32,1,0.0796
2531,79.00,30,1,0.0795
2532,78.50,31,1,0.0794
2533,79.00,30,1,0.0793
2534,79.00,32,1,0.0792
2535,78.50,33,1,0.0792
2536,79.00,34,1,0.0791
2537,79.00,30,1,0.0790
2538,79.00,34,1,0.0789
2539,78.50,33,1,0.0788
2540,79.00,32,1,0.0788
2541,79.00,30,1,0.0787
2542,79.00,30,1,0.0786
2543,79.00,32,1,0.0785
2544,79.00,32,1,0.0785
2545,79.00,32,1,0.0784
2546,78.00,34,1,0.0783
2547,78.50,31,1,0.0782
2548,78.50,37,1,0.0781
2549,79.00,30,1,0.0781
2550,79.00,30,1,0.0780
2551,78.50,35,1,0.0779
2552,79.00,34,1,0.0778
2553,79.00,30,1,0.0777
2554,78.50,31,1,0.0777
2555,79.00,32,1,0.0776
2556,79.00,38,1,0.0775
2557,77.50,35,1,0.0774
2558,79.00,30,1,0.0774
2559,79.00,34,1,0.0773
2560,79.00,32,1,0.0772
2561,78.50,33,1,0.0771
2562,79.00,32,1,0.0771
2563,79.00,30,1,0.0770
2564,78.50,31,1,0.0769
2565,78.00,36,1,0.0768
2566,79.00,30,1,0.0767
2567,79.00,30,1,0.0767
2568,78.50,31,1,0.0766
2569,79.00,30,1,0.0765
2570,79.00,34,1,0.0764
2571,78.00,36,1,0.0764
2572,78.50,31,1,0.0763
2573,79.00,30,1,0.0762
2574,79.00,32,1,0.0761
2575,79.00,34,1,0.0761
2576,77.50,33,1,0.0760
2577,79.00,30,1,0.0759
2578,79.00,32,1,0.0758
2579,79.00,32,1,0.0758
2580,78.50,33,1,0.0757
2581,79.00,30,1,0.0756
2582,79.00,34,1,0.0755
2583,78.00,34,1,0.0754
2584,79.00,36,1,0.0754
2585,79.00,34,1,0.0753
2586,79.00,30,1,0.0752
2587,79.00,30,1,0.0751
2588,78.50,31,1,0.0751
2589,79.00,32,1,0.0750
2590,78.50,35,1,0.0749
2591,78.50,31,1,0.0748
2592,79.00,30,1,0.0748
2593,78.50,39,1,0.0747
2594,79.00,30,1,0.0746
2595,79.00,32,1,0.0745
2596,78.50,35,1,0.0745
2597,78.50,31,1,0.0744
2598,79.00,30,1,0.0743
2599,78.50,37,1,0.0743
2600,78.50,35,1,0.0742
2601,78.50,31,1,0.0741
2602,78.50,31,1,0.0740
2603,79.00,30,1,0.0740
2604,78.50,35,1,0.0739
2605,79.00,34,1,0.0738
2606,77.50,37,1,0.0737
2607,78.50,31,1,0.0737
2608,78.50,33,1,0.0736
2609,79.00,30,1,0.0735
2610,79.00,30,1,0.0734
2611,79.00,30,1,0.0734
2612,79.00,32,1,0.0733
2613,78.50,33,1,0.0732
2614,79.00,32,1,0.0731
2615,79.00,34,1,0.0731
2616,77.50,33,1,0.0730
2617,79.00,30,1,0.0729
2618,79.00,30,1,0.0729
2619,78.50,33,1,0.0728
2620,78.00,36,1,0.0727
2621,79.00,34,1,0.0726
2622,77.50,35,1,0.0726
2623,78.50,39,1,0.0725
2624,79.00,30,1,0.0724
2625,79.00,36,1,0.0723
2626,78.50,35,1,0.0723
2627,79.00,32,1,0.0722
2628,79.00,30,1,0.0721
2629,78.50,33,1,0.0721
2630,79.00,32,1,0.0720
2631,79.00,34,1,0.0719
2632,79.00,30,1,0.0718
2633,78.00,34,1,0.0718
2634,79.00,32,1,0.0717
2635,78.50,31,1,0.0716
2636,79.00,32,1,0.0716
2637,78.50,33,1,0.0715
2638,79.00,34,1,0.0714
2639,79.00,36,1,0.0713
2640,79.00,32,1,0.0713
2641,78.50,31,1,0.0712
2642,77.50,35,1,0.0711
2643,78.00,32,1,0.0711
2644,79.00,34,1,0.0710
2645,78.50,33,1,0.0709
2646,79.00,30,1,0.0708
2647,79.00,32,1,0.0708
2648,79.00,34,1,0.0707
2649,79.00,32,1,0.0706
2650,78.00,32,1,0.0706
2651,78.50,33,1,0.0705
2652,78.50,35,1,0.0704
2653,77.50,33,1,0.0703
2654,79.00,30,1,0.0703
2655,78.50,37,1,0.0702
2656,78.50,33,1,0.0701
2657,79.00,30,1,0.0701
2658,79.00,32,1,0.0700
2659,78.50,35,1,0.0699
2660,78.50,31,1,0.0699
2661,78.50,31,1,0.0698
2662,78.50,33,1,0.0697
2663,79.00,32,1,0.0696
2664,79.00,32,1,0.0696
2665,79.00,32,1,0.0695
2666,77.50,33,1,0.0694
2667,78.50,33,1,0.0694
2668,79.00,32,1,0.0693
2669,79.00,32,1,0.0692
2670,79.00,36,1,0.0692
2671,78.00,32,1,0.0691
2672,78.50,33,1,0.0690
2673,79.00,30,1,0.0690
2674,78.50,33,1,0.0689
