episode,total_reward,steps,solved,avg_loss,epsilon
639,9.25,61,1,0.1776,0.4197
640,12.25,61,1,0.1897,0.4184
641,12.00,63,1,0.1660,0.4171
642,2.00,71,1,0.2187,0.4159
643,15.75,55,1,0.2450,0.4146
644,10.25,67,1,0.2036,0.4134
645,-31.25,98,1,0.1938,0.4122
646,-23.00,106,1,0.1815,0.4109
647,2.75,72,1,0.1880,0.4097
648,1.25,75,1,0.1753,0.4085
649,17.75,50,1,0.1834,0.4072
650,13.00,54,1,0.1760,0.4060
651,-3.25,82,1,0.1698,0.4048
652,11.50,50,1,0.1743,0.4036
653,17.00,50,1,0.1529,0.4024
654,-10.50,88,1,0.2228,0.4012
655,12.75,47,1,0.1644,0.4000
656,-10.25,103,1,0.2145,0.3988
657,15.25,48,1,0.1977,0.3976
658,3.25,78,1,0.2023,0.3964
659,15.75,55,1,0.2367,0.3952
660,13.50,63,1,0.1881,0.3940
661,4.75,67,1,0.2555,0.3928
662,20.75,38,1,0.1769,0.3916
663,5.75,60,1,0.1694,0.3905
664,10.25,61,1,0.1886,0.3893
665,5.75,66,1,0.1821,0.3881
666,13.25,68,1,0.2020,0.3870
667,13.50,57,1,0.1627,0.3858
668,16.50,59,1,0.1960,0.3846
669,5.00,71,1,0.1910,0.3835
670,13.00,53,1,0.1710,0.3823
671,18.00,48,1,0.2081,0.3812
672,13.75,55,1,0.1902,0.3801
673,13.00,52,1,0.1977,0.3789
674,9.75,66,1,0.2009,0.3778
675,18.50,40,1,0.1758,0.3766
676,16.50,45,1,0.2076,0.3755
677,10.75,65,1,0.1630,0.3744
678,17.00,54,1,0.1561,0.3733
679,11.75,58,1,0.1495,0.3721
680,13.75,49,1,0.1604,0.3710
681,18.00,47,1,0.1806,0.3699
682,17.75,47,1,0.2091,0.3688
683,13.25,57,1,0.2137,0.3677
684,7.25,65,1,0.2064,0.3666
685,19.25,44,1,0.1848,0.3655
686,10.00,64,1,0.1865,0.3644
687,12.00,55,1,0.1790,0.3633
688,6.25,68,1,0.1646,0.3622
689,17.75,43,1,0.1519,0.3611
690,17.00,46,1,0.1566,0.3600
691,17.50,47,1,0.1622,0.3590
692,16.50,52,1,0.1754,0.3579
693,14.00,60,1,0.1909,0.3568
694,19.25,56,1,0.2005,0.3557
695,14.75,55,1,0.2096,0.3547
696,16.50,46,1,0.1693,0.3536
697,13.25,55,1,0.1954,0.3525
698,14.75,50,1,0.1735,0.3515
699,12.75,48,1,0.1734,0.3504
700,10.25,65,1,0.1846,0.3494
701,9.75,63,1,0.1794,0.3483
702,17.75,46,1,0.1512,0.3473
703,13.00,57,1,0.1859,0.3463
704,14.00,58,1,0.2014,0.3452
705,16.75,51,1,0.2232,0.3442
706,15.50,51,1,0.2599,0.3431
707,13.25,57,1,0.2556,0.3421
708,15.25,52,1,0.1888,0.3411
709,12.25,57,1,0.1822,0.3401
710,17.25,47,1,0.1737,0.3390
711,17.50,48,1,0.1758,0.3380
712,6.00,67,1,0.1996,0.3370
713,7.50,66,1,0.2026,0.3360
714,16.00,50,1,0.1781,0.3350
715,13.25,64,1,0.1878,0.3340
716,17.25,45,1,0.1476,0.3330
717,13.00,69,1,0.1609,0.3320
718,11.50,60,1,0.1655,0.3310
719,16.75,46,1,0.1678,0.3300
720,8.50,63,1,0.1476,0.3290
721,14.50,58,1,0.1858,0.3280
722,15.75,54,1,0.1792,0.3270
723,12.25,67,1,0.1813,0.3261
724,14.00,49,1,0.1924,0.3251
725,14.50,54,1,0.1868,0.3241
726,20.75,44,1,0.1489,0.3231
727,15.00,46,1,0.1717,0.3222
728,20.00,37,1,0.1966,0.3212
729,20.25,41,1,0.1584,0.3202
730,13.75,59,1,0.1871,0.3193
731,16.00,52,1,0.1851,0.3183
732,18.00,53,1,0.1630,0.3174
733,20.00,43,1,0.1655,0.3164
734,15.75,48,1,0.1928,0.3155
735,14.50,53,1,0.1617,0.3145
736,13.00,58,1,0.1750,0.3136
737,19.00,42,1,0.1790,0.3126
738,14.25,47,1,0.1718,0.3117
739,14.75,53,1,0.1873,0.3108
740,10.50,56,1,0.1762,0.3098
741,17.25,50,1,0.1908,0.3089
742,22.50,39,1,0.1858,0.3080
743,20.00,37,1,0.2194,0.3070
744,11.00,61,1,0.2047,0.3061
745,13.25,55,1,0.1828,0.3052
746,20.25,38,1,0.1626,0.3043
747,17.25,48,1,0.1934,0.3034
748,13.75,62,1,0.1705,0.3025
749,18.50,42,1,0.1491,0.3016
750,16.25,45,1,0.1570,0.3007
751,13.00,52,1,0.1574,0.2997
752,13.25,59,1,0.1852,0.2989
753,5.25,66,1,0.1643,0.2980
754,15.50,46,1,0.1599,0.2971
755,16.75,44,1,0.1450,0.2962
756,15.25,46,1,0.1761,0.2953
757,14.00,57,1,0.1570,0.2944
758,17.00,54,1,0.1682,0.2935
759,17.00,48,1,0.1521,0.2926
760,14.75,53,1,0.1661,0.2918
761,20.25,40,1,0.1446,0.2909
762,12.50,50,1,0.1590,0.2900
763,18.25,47,1,0.2220,0.2891
764,18.00,48,1,0.1798,0.2883
765,15.25,48,1,0.1736,0.2874
766,19.50,39,1,0.1743,0.2865
767,17.25,47,1,0.1534,0.2857
768,18.00,45,1,0.1652,0.2848
769,14.25,56,1,0.1732,0.2840
770,13.25,53,1,0.1539,0.2831
771,16.50,43,1,0.1628,0.2823
772,19.75,39,1,0.1581,0.2814
773,18.50,43,1,0.1612,0.2806
774,18.00,40,1,0.1694,0.2797
775,21.75,37,1,0.1784,0.2789
776,10.50,55,1,0.1475,0.2781
777,13.50,55,1,0.1640,0.2772
778,16.50,47,1,0.1609,0.2764
779,17.75,48,1,0.1646,0.2756
780,20.25,39,1,0.1562,0.2747
781,21.00,37,1,0.1545,0.2739
782,20.50,42,1,0.1736,0.2731
783,17.75,45,1,0.1565,0.2723
784,18.25,42,1,0.1645,0.2715
785,14.50,55,1,0.1504,0.2706
786,13.50,49,1,0.1760,0.2698
787,17.00,50,1,0.1622,0.2690
788,13.50,53,1,0.1852,0.2682
789,19.25,45,1,0.1793,0.2674
790,18.50,43,1,0.1857,0.2666
791,9.75,58,1,0.1785,0.2658
792,17.75,50,1,0.1742,0.2650
793,-5.25,89,1,0.1657,0.2642
794,-17.75,88,1,0.1858,0.2634
795,-4.50,70,1,0.1803,0.2626
796,-31.00,93,1,0.1543,0.2618
797,18.75,43,1,0.1431,0.2611
798,-96.00,154,1,0.1683,0.2603
799,4.75,63,1,0.1689,0.2595
800,3.25,70,1,0.1596,0.2587
801,18.25,43,1,0.1381,0.2579
802,15.50,47,1,0.1559,0.2572
803,17.50,49,1,0.1637,0.2564
804,16.25,49,1,0.1469,0.2556
805,1.00,62,1,0.1527,0.2549
806,15.25,51,1,0.1500,0.2541
807,-40.50,94,1,0.1541,0.2533
808,13.25,54,1,0.1660,0.2526
809,-57.00,116,1,0.1534,0.2518
810,-12.50,87,1,0.1628,0.2511
811,-2.75,69,1,0.1598,0.2503
812,-12.75,71,1,0.1853,0.2496
813,-31.00,97,1,0.1985,0.2488
814,0.50,58,1,0.1681,0.2481
815,0.25,66,1,0.1708,0.2473
816,5.00,60,1,0.1635,0.2466
817,-45.75,112,1,0.1729,0.2458
818,-175.00,217,1,0.1732,0.2451
819,17.00,45,1,0.1614,0.2444
820,17.00,52,1,0.1660,0.2436
821,-25.25,85,1,0.1497,0.2429
822,-2.50,74,1,0.1561,0.2422
823,-3.50,67,1,0.1720,0.2414
824,4.00,65,1,0.1467,0.2407
825,-38.25,105,1,0.1699,0.2400
826,9.50,65,1,0.1451,0.2393
827,-14.00,81,1,0.1609,0.2386
828,-48.25,109,1,0.1570,0.2378
829,-24.50,90,1,0.1517,0.2371
830,-86.00,145,1,0.1701,0.2364
831,9.50,55,1,0.1570,0.2357
832,-79.75,145,1,0.1570,0.2350
833,17.75,43,1,0.1628,0.2343
834,10.25,57,1,0.1460,0.2336
835,-55.25,113,1,0.1578,0.2329
836,19.25,40,1,0.1529,0.2322
837,15.75,48,1,0.1731,0.2315
838,-1.00,68,1,0.1772,0.2308
839,21.25,40,1,0.1756,0.2301
840,-9.25,79,1,0.1573,0.2294
841,-38.00,102,1,0.1531,0.2287
842,-47.25,105,1,0.1580,0.2280
843,5.50,70,1,0.1739,0.2274
844,7.50,62,1,0.1737,0.2267
845,-5.75,75,1,0.2024,0.2260
846,-102.50,157,1,0.1678,0.2253
847,18.50,48,1,0.1430,0.2246
848,-56.25,129,1,0.1619,0.2240
849,-76.50,138,1,0.1555,0.2233
850,-119.75,179,1,0.1831,0.2226
851,-154.25,201,1,0.1757,0.2220
852,10.75,63,1,0.1602,0.2213
853,-27.75,95,1,0.1761,0.2206
854,-56.50,120,1,0.1644,0.2200
855,21.00,41,1,0.1707,0.2193
856,9.75,64,1,0.1755,0.2187
857,-20.50,96,1,0.1647,0.2180
858,-6.50,74,1,0.1620,0.2173
859,-65.75,125,1,0.1555,0.2167
860,-55.25,122,1,0.1653,0.2160
861,-9.00,85,1,0.1695,0.2154
862,19.00,46,1,0.1977,0.2147
863,-58.25,129,1,0.1815,0.2141
864,20.25,40,1,0.1717,0.2135
865,-40.25,97,1,0.1608,0.2128
866,-232.00,271,1,0.1641,0.2122
867,-100.00,157,1,0.1544,0.2115
868,-36.25,115,1,0.1687,0.2109
869,1.25,63,1,0.1708,0.2103
870,-9.75,78,1,0.1910,0.2096
871,-148.00,201,1,0.1854,0.2090
872,-56.00,111,1,0.1746,0.2084
873,-9.00,74,1,0.1673,0.2078
874,-5.75,68,1,0.1611,0.2071
875,14.25,53,1,0.1437,0.2065
876,-32.00,101,1,0.1661,0.2059
877,-8.00,75,1,0.1587,0.2053
878,20.00,52,1,0.1757,0.2047
879,-34.00,92,1,0.1556,0.2041
880,20.75,44,1,0.1595,0.2034
881,20.50,43,1,0.1570,0.2028
882,9.75,66,1,0.1719,0.2022
883,19.75,50,1,0.1545,0.2016
884,23.00,41,1,0.1770,0.2010
885,22.50,39,1,0.1566,0.2004
886,21.75,42,1,0.1544,0.1998
887,16.75,54,1,0.1552,0.1992
888,-11.75,75,1,0.1710,0.1986
889,-51.50,109,1,0.1604,0.1980
890,20.25,44,1,0.1425,0.1974
891,-92.00,155,1,0.1563,0.1968
892,-139.75,196,1,0.1639,0.1962
893,-56.00,110,1,0.1652,0.1956
894,-189.25,228,1,0.2025,0.1951
895,16.25,51,1,0.1519,0.1945
896,14.75,65,1,0.1674,0.1939
897,7.25,62,1,0.1768,0.1933
898,-9.50,66,1,0.1598,0.1927
899,-308.25,323,1,0.1619,0.1922
900,-24.50,95,1,0.1678,0.1916
901,-105.75,137,1,0.1565,0.1910
902,17.25,45,1,0.2389,0.1904
903,22.75,40,1,0.1882,0.1899
904,-7.00,77,1,0.1634,0.1893
905,21.50,47,1,0.1658,0.1887
906,-1.25,72,1,0.1562,0.1882
907,17.00,50,1,0.1465,0.1876
908,3.00,58,1,0.1605,0.1870
909,12.00,49,1,0.1545,0.1865
910,14.75,52,1,0.1849,0.1859
911,-16.25,84,1,0.1828,0.1853
912,21.50,44,1,0.1711,0.1848
913,-26.75,94,1,0.1977,0.1842
914,-11.00,66,1,0.1567,0.1837
915,17.75,45,1,0.1439,0.1831
916,-17.00,80,1,0.1510,0.1826
917,20.25,48,1,0.1607,0.1820
918,14.75,50,1,0.1664,0.1815
919,20.50,44,1,0.1883,0.1809
920,18.75,50,1,0.1779,0.1804
921,20.75,48,1,0.1441,0.1799
922,-3.75,66,1,0.1512,0.1793
923,-116.00,139,1,0.1501,0.1788
924,19.00,48,1,0.1671,0.1782
925,15.75,44,1,0.1544,0.1777
926,12.50,56,1,0.1598,0.1772
927,-17.00,63,1,0.1642,0.1766
928,-12.25,67,1,0.1638,0.1761
929,21.00,40,1,0.1822,0.1756
930,16.00,51,1,0.1810,0.1751
931,-41.25,89,1,0.1535,0.1745
932,17.75,57,1,0.1605,0.1740
933,20.25,50,1,0.1583,0.1735
934,23.00,41,1,0.1703,0.1730
935,19.75,55,1,0.1798,0.1725
936,21.75,48,1,0.1509,0.1719
937,20.25,44,1,0.1959,0.1714
938,-48.00,111,1,0.1550,0.1709
939,10.50,56,1,0.1554,0.1704
940,-24.75,71,1,0.1506,0.1699
941,21.75,43,1,0.1421,0.1694
942,20.25,40,1,0.1753,0.1689
943,20.50,46,1,0.1809,0.1684
944,20.25,53,1,0.1665,0.1679
945,8.75,55,1,0.1700,0.1673
946,20.75,40,1,0.1658,0.1668
947,22.25,42,1,0.1389,0.1663
948,20.50,45,1,0.1479,0.1658
949,-2.75,73,1,0.1624,0.1653
950,18.50,50,1,0.1723,0.1649
951,5.00,63,1,0.1672,0.1644
952,19.75,53,1,0.1515,0.1639
953,21.50,43,1,0.1453,0.1634
954,16.00,54,1,0.1923,0.1629
955,24.00,37,1,0.2205,0.1624
956,22.75,45,1,0.1985,0.1619
957,-1.25,67,1,0.1785,0.1614
958,21.00,42,1,0.1567,0.1609
959,23.25,40,1,0.1803,0.1605
960,22.50,39,1,0.1572,0.1600
961,20.00,46,1,0.1680,0.1595
962,-22.25,84,1,0.2084,0.1590
963,22.00,39,1,0.1771,0.1585
964,20.25,47,1,0.1650,0.1581
965,23.25,36,1,0.1745,0.1576
966,19.50,51,1,0.1516,0.1571
967,21.75,41,1,0.1552,0.1566
968,20.25,51,1,0.1528,0.1562
969,17.75,54,1,0.1710,0.1557
970,18.50,51,1,0.1500,0.1552
971,23.50,36,1,0.1511,0.1548
972,22.25,43,1,0.1475,0.1543
973,14.75,59,1,0.1468,0.1538
974,16.25,59,1,0.1653,0.1534
975,22.50,40,1,0.1688,0.1529
976,20.00,48,1,0.1581,0.1525
977,23.00,42,1,0.1644,0.1520
978,20.50,43,1,0.1792,0.1516
979,20.25,38,1,0.2303,0.1511
980,21.75,45,1,0.1641,0.1506
981,22.00,39,1,0.1565,0.1502
982,21.50,48,1,0.1377,0.1497
983,19.50,49,1,0.1467,0.1493
984,21.50,44,1,0.1626,0.1488
985,22.75,40,1,0.1653,0.1484
986,23.50,38,1,0.1509,0.1480
987,22.75,40,1,0.1569,0.1475
988,19.50,44,1,0.1597,0.1471
989,21.25,46,1,0.1439,0.1466
990,21.25,46,1,0.1470,0.1462
991,20.50,53,1,0.1413,0.1457
992,20.75,49,1,0.1449,0.1453
993,23.25,38,1,0.1407,0.1449
994,22.25,43,1,0.1544,0.1444
995,-38.00,87,1,0.1668,0.1440
996,20.25,45,1,0.1642,0.1436
997,21.25,46,1,0.1607,0.1431
998,22.25,42,1,0.1691,0.1427
999,23.25,41,1,0.1512,0.1423
1000,23.00,40,1,0.1595,0.1419
1001,21.75,48,1,0.1662,0.1414
1002,22.75,40,1,0.1422,0.1410
1003,24.00,39,1,0.1602,0.1406
1004,23.25,38,1,0.1561,0.1402
1005,21.50,38,1,0.1456,0.1397
1006,22.25,41,1,0.1420,0.1393
1007,22.00,41,1,0.1665,0.1389
1008,23.50,40,1,0.1468,0.1385
1009,22.75,38,1,0.1803,0.1381
1010,22.25,41,1,0.1408,0.1377
1011,23.25,40,1,0.1805,0.1372
1012,23.00,41,1,0.1568,0.1368
1013,21.00,39,1,0.1519,0.1364
1014,20.25,45,1,0.1518,0.1360
1015,22.00,45,1,0.1486,0.1356
1016,22.75,40,1,0.1575,0.1352
1017,23.00,38,1,0.1399,0.1348
1018,21.00,43,1,0.1675,0.1344
1019,23.25,36,1,0.1582,0.1340
1020,21.75,43,1,0.1716,0.1336
1021,20.00,44,1,0.2302,0.1332
1022,20.50,46,1,0.1714,0.1328
1023,24.00,35,1,0.1634,0.1324
1024,21.50,40,1,0.1417,0.1320
1025,23.25,36,1,0.1672,0.1316
1026,22.50,43,1,0.1524,0.1312
1027,22.50,37,1,0.1476,0.1308
1028,21.00,56,1,0.1444,0.1304
1029,23.00,40,1,0.1334,0.1300
1030,19.00,50,1,0.1514,0.1296
1031,22.25,39,1,0.1617,0.1292
1032,19.00,45,1,0.1506,0.1289
1033,20.50,41,1,0.1564,0.1285
1034,21.50,43,1,0.1439,0.1281
1035,22.00,41,1,0.1629,0.1277
1036,24.00,39,1,0.1662,0.1273
1037,22.25,42,1,0.1481,0.1269
1038,23.75,39,1,0.1776,0.1266
1039,22.25,42,1,0.1763,0.1262
1040,22.00,38,1,0.1720,0.1258
1041,22.50,41,1,0.1759,0.1254
1042,22.50,38,1,0.1569,0.1250
1043,22.00,39,1,0.1429,0.1247
1044,22.25,42,1,0.1395,0.1243
1045,22.50,37,1,0.1414,0.1239
1046,21.75,43,1,0.1586,0.1235
1047,22.00,39,1,0.1353,0.1232
1048,22.75,40,1,0.1533,0.1228
1049,24.00,35,1,0.1470,0.1224
1050,22.00,42,1,0.1550,0.1221
1051,22.25,45,1,0.1565,0.1217
1052,22.00,33,1,0.1559,0.1213
1053,22.00,39,1,0.1301,0.1210
1054,22.75,38,1,0.1400,0.1206
1055,23.25,36,1,0.1436,0.1203
1056,20.75,42,1,0.1658,0.1199
1057,23.50,37,1,0.1676,0.1195
1058,24.00,39,1,0.1514,0.1192
1059,20.50,44,1,0.1675,0.1188
1060,23.50,39,1,0.1426,0.1185
1061,21.75,41,1,0.1432,0.1181
1062,18.25,50,1,0.1736,0.1177
1063,21.50,37,1,0.1518,0.1174
1064,23.50,39,1,0.1422,0.1170
1065,22.75,40,1,0.1417,0.1167
1066,23.25,36,1,0.1673,0.1163
1067,22.25,43,1,0.1400,0.1160
1068,22.50,40,1,0.1370,0.1156
1069,21.75,39,1,0.1495,0.1153
1070,21.50,45,1,0.1566,0.1150
1071,22.25,40,1,0.1547,0.1146
1072,23.50,43,1,0.1494,0.1143
1073,19.00,41,1,0.1497,0.1139
1074,22.75,40,1,0.1679,0.1136
1075,24.00,35,1,0.1656,0.1132
1076,20.75,36,1,0.2057,0.1129
1077,22.75,42,1,0.1810,0.1126
1078,22.00,43,1,0.1406,0.1122
1079,20.50,37,1,0.1500,0.1119
1080,21.75,39,1,0.1465,0.1115
1081,21.75,42,1,0.1432,0.1112
1082,22.75,38,1,0.1381,0.1109
1083,21.25,42,1,0.1460,0.1105
1084,22.50,40,1,0.1440,0.1102
1085,20.75,39,1,0.1544,0.1099
1086,24.00,35,1,0.1444,0.1096
1087,21.25,46,1,0.1722,0.1092
1088,21.75,39,1,0.1428,0.1089
1089,22.50,41,1,0.1328,0.1086
1090,22.50,37,1,0.1512,0.1082
1091,21.25,37,1,0.1492,0.1079
1092,22.75,45,1,0.1419,0.1076
1093,24.00,37,1,0.2026,0.1073
1094,20.75,42,1,0.2183,0.1070
1095,-136.50,153,1,0.1645,0.1066
1096,21.75,35,1,0.1288,0.1063
1097,20.50,41,1,0.1556,0.1060
1098,23.25,39,1,0.1529,0.1057
1099,20.75,43,1,0.1458,0.1054
1100,22.75,38,1,0.1425,0.1050
1101,21.75,41,1,0.1460,0.1047
1102,24.00,35,1,0.1301,0.1044
1103,22.75,40,1,0.1357,0.1041
1104,23.25,38,1,0.1323,0.1038
1105,20.50,38,1,0.1505,0.1035
1106,19.25,39,1,0.1335,0.1032
1107,22.50,40,1,0.1496,0.1029
1108,20.00,40,1,0.1667,0.1025
1109,22.25,40,1,0.1420,0.1022
1110,22.00,39,1,0.1644,0.1019
1111,22.75,43,1,0.2015,0.1016
1112,24.00,35,1,0.1632,0.1013
1113,22.50,37,1,0.1460,0.1010
1114,21.50,35,1,0.1560,0.1007
1115,23.50,37,1,0.1239,0.1004
1116,21.75,35,1,0.1451,0.1001
1117,22.00,33,1,0.1630,0.0998
1118,22.75,41,1,0.1821,0.0995
1119,20.00,42,1,0.1421,0.0992
1120,22.50,38,1,0.1500,0.0989
1121,20.50,38,1,0.1379,0.0986
1122,22.50,43,1,0.1496,0.0983
1123,22.00,33,1,0.1461,0.0980
1124,22.50,37,1,0.1594,0.0977
1125,21.50,41,1,0.1661,0.0974
1126,20.25,40,1,0.1449,0.0972
1127,23.00,41,1,0.1799,0.0969
1128,23.00,38,1,0.1414,0.0966
1129,22.50,41,1,0.1324,0.0963
1130,21.25,40,1,0.1332,0.0960
1131,21.50,41,1,0.1603,0.0957
1132,21.75,41,1,0.1259,0.0954
1133,21.75,35,1,0.1510,0.0951
1134,23.00,38,1,0.1522,0.0948
1135,21.25,41,1,0.1469,0.0946
1136,19.25,48,1,0.1467,0.0943
1137,20.50,45,1,0.1390,0.0940
1138,24.00,35,1,0.1366,0.0937
1139,19.75,51,1,0.1639,0.0934
1140,21.50,35,1,0.1505,0.0931
1141,23.25,39,1,0.1621,0.0929
1142,22.00,40,1,0.1416,0.0926
1143,20.75,36,1,0.2095,0.0923
1144,24.00,35,1,0.2194,0.0920
1145,20.75,35,1,0.1281,0.0918
1146,18.75,46,1,0.1502,0.0915
1147,22.50,38,1,0.1343,0.0912
1148,23.75,37,1,0.1538,0.0909
1149,23.25,36,1,0.1504,0.0907
1150,23.75,37,1,0.1520,0.0904
1151,21.00,43,1,0.1545,0.0901
1152,22.25,40,1,0.1553,0.0898
1153,23.00,39,1,0.1551,0.0896
1154,23.25,36,1,0.1728,0.0893
1155,23.50,37,1,0.1345,0.0890
1156,24.00,35,1,0.1402,0.0888
1157,23.50,37,1,0.1217,0.0885
1158,20.50,47,1,0.1365,0.0882
1159,22.75,38,1,0.1650,0.0880
1160,21.75,39,1,0.1356,0.0877
1161,23.50,37,1,0.1268,0.0875
1162,15.75,41,1,0.1481,0.0872
1163,22.25,40,1,0.1684,0.0869
1164,21.50,35,1,0.1511,0.0867
1165,21.25,34,1,0.1342,0.0864
1166,24.00,35,1,0.1404,0.0861
1167,22.75,38,1,0.1290,0.0859
1168,22.50,41,1,0.1415,0.0856
1169,21.25,34,1,0.2199,0.0854
1170,24.00,35,1,0.1885,0.0851
1171,22.75,38,1,0.1416,0.0849
1172,13.75,50,1,0.1585,0.0846
1173,23.25,36,1,0.1437,0.0844
1174,21.75,41,1,0.1501,0.0841
1175,23.75,37,1,0.1796,0.0839
1176,21.50,40,1,0.1511,0.0836
1177,6.50,61,1,0.1557,0.0833
1178,22.00,43,1,0.1637,0.0831
1179,22.25,43,1,0.1432,0.0828
1180,22.00,42,1,0.1550,0.0826
1181,20.75,39,1,0.1658,0.0824
1182,21.00,38,1,0.1486,0.0821
1183,24.00,35,1,0.1676,0.0819
1184,22.75,38,1,0.1516,0.0816
1185,22.75,38,1,0.1780,0.0814
1186,23.50,37,1,0.1645,0.0811
1187,21.50,35,1,0.1519,0.0809
1188,24.00,35,1,0.1555,0.0806
1189,23.50,37,1,0.1469,0.0804
1190,21.75,38,1,0.1322,0.0802
1191,22.25,40,1,0.1438,0.0799
1192,22.25,40,1,0.1520,0.0797
1193,23.50,37,1,0.1378,0.0794
1194,21.50,35,1,0.1408,0.0792
1195,24.00,35,1,0.1391,0.0790
1196,21.50,35,1,0.1246,0.0787
1197,24.00,35,1,0.1798,0.0785
1198,20.50,38,1,0.1421,0.0783
1199,21.75,39,1,0.1452,0.0780
1200,23.25,36,1,0.1514,0.0778
1201,22.00,42,1,0.1493,0.0775
1202,18.50,46,1,0.1605,0.0773
1203,22.75,38,1,0.1426,0.0771
1204,22.50,44,1,0.2598,0.0769
1205,24.00,35,1,0.2182,0.0766
1206,23.50,37,1,0.1698,0.0764
1207,23.50,37,1,0.1682,0.0762
1208,21.75,38,1,0.1368,0.0759
1209,21.75,42,1,0.1783,0.0757
1210,23.50,37,1,0.1438,0.0755
1211,24.00,37,1,0.1440,0.0753
1212,22.00,41,1,0.1363,0.0750
1213,22.00,38,1,0.1227,0.0748
1214,22.50,38,1,0.1424,0.0746
1215,23.25,36,1,0.1416,0.0744
1216,23.00,39,1,0.1482,0.0741
1217,22.75,38,1,0.1542,0.0739
1218,24.00,37,1,0.1485,0.0737
1219,21.75,39,1,0.1368,0.0735
1220,24.00,37,1,0.1236,0.0732
1221,21.75,39,1,0.1309,0.0730
1222,22.00,40,1,0.1568,0.0728
1223,23.25,36,1,0.1690,0.0726
1224,24.00,35,1,0.1763,0.0724
1225,23.25,36,1,0.1502,0.0722
1226,13.50,51,1,0.1724,0.0719
1227,22.75,38,1,0.1526,0.0717
1228,23.00,41,1,0.1831,0.0715
1229,22.75,38,1,0.1534,0.0713
1230,23.25,36,1,0.1757,0.0711
1231,23.25,36,1,0.1821,0.0709
1232,24.00,35,1,0.1362,0.0707
1233,22.50,37,1,0.1522,0.0704
1234,24.00,37,1,0.1426,0.0702
1235,21.50,42,1,0.1464,0.0700
1236,23.50,37,1,0.1501,0.0698
1237,22.75,38,1,0.1425,0.0696
1238,23.75,37,1,0.1608,0.0694
1239,22.00,42,1,0.1475,0.0692
1240,22.75,38,1,0.1456,0.0690
1241,23.75,37,1,0.1333,0.0688
1242,24.00,35,1,0.1308,0.0686
1243,20.50,43,1,0.1404,0.0684
1244,21.50,40,1,0.1862,0.0682
1245,23.50,37,1,0.1422,0.0679
1246,23.25,36,1,0.1532,0.0677
1247,24.00,35,1,0.1359,0.0675
1248,22.25,39,1,0.1422,0.0673
1249,23.50,39,1,0.1748,0.0671
1250,23.25,39,1,0.1534,0.0669
1251,24.00,35,1,0.1462,0.0667
1252,23.25,36,1,0.1296,0.0665
1253,23.50,36,1,0.1367,0.0663
1254,23.75,37,1,0.1192,0.0661
1255,23.25,39,1,0.1312,0.0659
1256,23.25,36,1,0.1514,0.0657
1257,24.00,35,1,0.1381,0.0655
1258,22.75,38,1,0.1276,0.0653
1259,23.50,39,1,0.1624,0.0651
1260,23.50,37,1,0.1531,0.0650
1261,23.75,37,1,0.1368,0.0648
1262,22.75,38,1,0.1533,0.0646
1263,20.25,47,1,0.1473,0.0644
1264,24.00,37,1,0.1396,0.0642
1265,24.00,35,1,0.1321,0.0640
1266,23.75,37,1,0.1693,0.0638
1267,23.00,39,1,0.1389,0.0636
1268,22.75,38,1,0.2090,0.0634
1269,21.25,40,1,0.2012,0.0632
1270,23.00,41,1,0.2038,0.0630
1271,24.00,35,1,0.1996,0.0628
1272,23.50,37,1,0.1521,0.0627
1273,21.50,41,1,0.1251,0.0625
1274,22.50,40,1,0.1590,0.0623
1275,23.00,41,1,0.1312,0.0621
1276,21.75,41,1,0.1343,0.0619
1277,18.75,43,1,0.1366,0.0617
1278,-0.25,58,1,0.1363,0.0615
1279,-8.50,71,1,0.1428,0.0613
1280,22.75,38,1,0.1360,0.0612
1281,-140.75,178,1,0.1353,0.0610
1282,19.25,46,1,0.1377,0.0608
1283,24.00,35,1,0.1528,0.0606
1284,13.25,48,1,0.1401,0.0604
1285,-68.50,114,1,0.1373,0.0603
1286,-60.00,109,1,0.1331,0.0601
1287,20.50,42,1,0.1281,0.0599
1288,23.25,39,1,0.1340,0.0597
1289,-5.75,64,1,0.1378,0.0595
1290,22.50,37,1,0.1699,0.0594
1291,21.75,38,1,0.1420,0.0592
1292,23.25,36,1,0.1956,0.0590
1293,23.00,38,1,0.1781,0.0588
1294,24.00,35,1,0.1300,0.0586
1295,24.00,35,1,0.1376,0.0585
1296,23.50,39,1,0.1402,0.0583
1297,23.75,37,1,0.1623,0.0581
1298,23.50,37,1,0.1435,0.0579
1299,20.50,42,1,0.1465,0.0578
1300,22.75,38,1,0.1380,0.0576
1301,24.00,37,1,0.1471,0.0574
1302,24.00,35,1,0.1306,0.0573
1303,22.50,40,1,0.1294,0.0571
1304,23.50,36,1,0.1274,0.0569
1305,23.25,36,1,0.1478,0.0567
1306,21.50,40,1,0.1718,0.0566
1307,-1.00,61,1,0.1400,0.0564
1308,24.00,35,1,0.1318,0.0562
1309,24.00,35,1,0.1410,0.0561
1310,23.50,37,1,0.1483,0.0559
1311,24.00,35,1,0.1293,0.0557
1312,23.00,38,1,0.1437,0.0556
1313,23.50,37,1,0.1361,0.0554
1314,23.00,39,1,0.1270,0.0552
1315,23.25,36,1,0.1351,0.0551
1316,22.75,38,1,0.1241,0.0549
