episode,total_reward,steps,solved,avg_loss,epsilon
1304,77.75,33,1,0.3109,0.0500
1305,78.75,32,1,0.2598,0.0500
1306,79.00,30,1,0.2143,0.0500
1307,78.25,31,1,0.2232,0.0500
1308,77.75,35,1,0.2043,0.0500
1309,78.75,32,1,0.1201,0.0500
1310,79.00,30,1,0.2830,0.0500
1311,79.00,32,1,0.2652,0.0500
1312,78.50,32,1,0.2099,0.0500
1313,79.00,30,1,0.2594,0.0500
1314,79.00,30,1,0.3467,0.0500
1315,78.75,34,1,0.3554,0.0500
1316,77.75,33,1,0.1756,0.0500
1317,79.00,30,1,0.2870,0.0500
1318,78.50,32,1,0.2427,0.0500
1319,76.25,36,1,0.2665,0.0500
1320,77.50,32,1,0.2373,0.0500
1321,79.00,30,1,0.2259,0.0500
1322,78.00,33,1,0.1540,0.0500
1323,78.00,34,1,0.3237,0.0500
1324,78.00,34,1,0.3687,0.0500
1325,79.00,30,1,0.3675,0.0500
1326,78.50,31,1,0.2833,0.0500
1327,78.50,34,1,0.4199,0.0500
1328,78.75,32,1,0.1272,0.0500
1329,78.25,31,1,0.2480,0.0500
1330,77.50,32,1,0.2632,0.0500
1331,78.50,32,1,0.2354,0.0500
1332,78.50,32,1,0.2972,0.0500
1333,79.00,30,1,0.3441,0.0500
1334,77.50,33,1,0.4375,0.0500
1335,76.75,34,1,0.2521,0.0500
1336,79.00,30,1,0.2835,0.0500
1337,78.50,32,1,0.2408,0.0500
1338,78.25,34,1,0.3792,0.0500
1339,78.25,34,1,0.2464,0.0500
1340,79.00,30,1,0.1610,0.0500
1341,78.50,32,1,0.2410,0.0500
1342,78.25,34,1,0.2376,0.0500
1343,78.25,31,1,0.3267,0.0500
1344,78.75,32,1,0.3118,0.0500
1345,79.00,30,1,0.1508,0.0500
1346,79.00,30,1,0.3083,0.0500
1347,79.00,30,1,0.1210,0.0500
1348,77.75,33,1,0.1829,0.0500
1349,79.00,30,1,0.1945,0.0500
1350,78.25,31,1,0.4167,0.0500
1351,79.00,30,1,0.3389,0.0500
1352,78.50,32,1,0.2239,0.0500
1353,79.00,30,1,0.2302,0.0500
1354,77.75,35,1,0.4490,0.0500
1355,78.50,32,1,0.3208,0.0500
1356,79.00,30,1,0.2437,0.0500
1357,79.00,30,1,0.3687,0.0500
1358,78.25,33,1,0.2813,0.0500
1359,77.75,35,1,0.2640,0.0500
1360,-54.75,115,1,0.2756,0.0500
1361,78.50,32,1,0.1940,0.0500
1362,78.25,31,1,0.3038,0.0500
1363,78.75,32,1,0.2001,0.0500
1364,77.00,34,1,0.2944,0.0500
1365,79.00,30,1,0.3442,0.0500
1366,78.25,31,1,0.2133,0.0500
1367,77.75,33,1,0.3447,0.0500
1368,77.00,34,1,0.3295,0.0500
1369,79.00,30,1,0.2889,0.0500
1370,79.00,30,1,0.3171,0.0500
1371,78.25,31,1,0.1999,0.0500
1372,78.75,32,1,0.3934,0.0500
1373,79.00,30,1,0.2578,0.0500
1374,79.00,30,1,0.2151,0.0500
1375,78.50,32,1,0.2225,0.0500
1376,78.75,32,1,0.3200,0.0500
1377,77.50,32,1,0.2066,0.0500
1378,78.25,31,1,0.1560,0.0500
1379,78.50,32,1,0.2991,0.0500
1380,79.00,30,1,0.3519,0.0500
1381,78.25,34,1,0.2169,0.0500
1382,78.50,34,1,0.1989,0.0500
1383,79.00,30,1,0.2681,0.0500
1384,79.00,30,1,0.3326,0.0500
1385,78.50,32,1,0.2192,0.0500
1386,78.25,34,1,0.1800,0.0500
1387,79.00,30,1,0.2510,0.0500
1388,78.75,32,1,0.2876,0.0500
1389,79.00,30,1,0.2430,0.0500
1390,78.25,31,1,0.2476,0.0500
1391,79.00,30,1,0.2759,0.0500
1392,79.00,30,1,0.2712,0.0500
1393,79.00,30,1,0.3284,0.0500
1394,78.25,31,1,0.2602,0.0500
1395,77.50,32,1,0.2204,0.0500
1396,77.75,33,1,0.1857,0.0500
1397,79.00,30,1,0.1908,0.0500
1398,79.00,30,1,0.2665,0.0500
1399,76.00,36,1,0.3283,0.0500
1400,79.00,30,1,0.2814,0.0500
1401,79.00,30,1,0.2144,0.0500
1402,79.00,30,1,0.3060,0.0500
1403,78.50,32,1,0.2736,0.0500
1404,79.00,30,1,0.3034,0.0500
1405,78.50,31,1,0.2561,0.0500
1406,45.75,61,1,0.2710,0.0500
1407,79.00,30,1,0.2995,0.0500
1408,78.50,32,1,0.1426,0.0500
1409,79.00,30,1,0.3915,0.0500
1410,79.00,30,1,0.2169,0.0500
1411,79.00,30,1,0.2070,0.0500
1412,79.00,30,1,0.1670,0.0500
1413,79.00,30,1,0.2017,0.0500
1414,77.25,37,1,0.2245,0.0500
1415,78.25,36,1,0.2310,0.0500
1416,78.75,32,1,0.1931,0.0500
1417,77.75,32,1,0.2511,0.0500
1418,78.25,34,1,0.2700,0.0500
1419,78.50,32,1,0.2557,0.0500
1420,78.25,34,1,0.2046,0.0500
1421,78.50,32,1,0.2224,0.0500
1422,79.00,30,1,0.2039,0.0500
1423,78.25,31,1,0.1616,0.0500
1424,78.25,31,1,0.2459,0.0500
1425,78.25,31,1,0.3319,0.0500
1426,78.50,32,1,0.2440,0.0500
1427,77.75,33,1,0.2052,0.0500
1428,78.50,32,1,0.1848,0.0500
1429,78.25,31,1,0.3521,0.0500
1430,79.00,30,1,0.3062,0.0500
1431,78.25,31,1,0.4311,0.0500
1432,79.00,30,1,0.1618,0.0500
1433,79.00,30,1,0.2162,0.0500
1434,78.25,34,1,0.3702,0.0500
1435,79.00,30,1,0.1601,0.0500
1436,78.25,31,1,0.2336,0.0500
1437,79.00,30,1,0.2160,0.0500
1438,78.50,32,1,0.3212,0.0500
1439,78.25,33,1,0.2139,0.0500
1440,77.00,35,1,0.2406,0.0500
1441,79.00,30,1,0.1986,0.0500
1442,78.75,32,1,0.3113,0.0500
1443,79.00,30,1,0.2107,0.0500
1444,79.00,30,1,0.1991,0.0500
1445,79.00,30,1,0.1927,0.0500
1446,79.00,30,1,0.5136,0.0500
1447,79.00,30,1,0.2015,0.0500
1448,79.00,30,1,0.2707,0.0500
1449,77.00,34,1,0.2018,0.0500
1450,79.00,30,1,0.1340,0.0500
1451,78.25,31,1,0.1962,0.0500
1452,78.50,31,1,0.3012,0.0500
1453,78.75,32,1,0.1872,0.0500
1454,79.00,30,1,0.3213,0.0500
1455,78.50,32,1,0.3388,0.0500
1456,79.00,30,1,0.2395,0.0500
1457,79.00,30,1,0.2140,0.0500
1458,78.25,31,1,0.3732,0.0500
1459,77.75,33,1,0.1817,0.0500
1460,78.75,32,1,0.1811,0.0500
1461,79.00,30,1,0.2212,0.0500
1462,78.50,32,1,0.2681,0.0500
1463,78.75,32,1,0.4345,0.0500
1464,77.50,35,1,0.2114,0.0500
1465,79.00,30,1,0.2786,0.0500
1466,79.00,30,1,0.2863,0.0500
1467,79.00,30,1,0.2013,0.0500
1468,74.00,43,1,0.3351,0.0500
1469,78.25,34,1,0.1795,0.0500
1470,79.00,30,1,0.2360,0.0500
1471,78.50,32,1,0.1855,0.0500
1472,78.25,31,1,0.1768,0.0500
1473,78.00,33,1,0.2283,0.0500
1474,78.25,33,1,0.2330,0.0500
1475,79.00,32,1,0.2263,0.0500
1476,79.00,30,1,0.1576,0.0500
1477,78.25,33,1,0.2969,0.0500
1478,77.75,33,1,0.2315,0.0500
1479,78.50,32,1,0.2881,0.0500
1480,79.00,32,1,0.3861,0.0500
1481,78.25,31,1,0.4206,0.0500
1482,77.75,33,1,0.2115,0.0500
1483,79.00,30,1,0.1642,0.0500
1484,78.25,31,1,0.2269,0.0500
1485,78.25,34,1,0.2607,0.0500
1486,78.50,32,1,0.2759,0.0500
1487,79.00,30,1,0.2159,0.0500
1488,77.50,35,1,0.2011,0.0500
1489,79.00,30,1,0.1912,0.0500
1490,79.00,30,1,0.1630,0.0500
1491,77.50,32,1,0.3371,0.0500
1492,78.75,32,1,0.2587,0.0500
1493,78.00,34,1,0.3105,0.0500
1494,78.25,31,1,0.1964,0.0500
1495,78.25,31,1,0.2874,0.0500
1496,79.00,30,1,0.2100,0.0500
1497,78.50,32,1,0.2129,0.0500
1498,78.25,31,1,0.2927,0.0500
1499,77.50,35,1,0.1966,0.0500
1500,78.25,34,1,0.3509,0.0500
